"HIBB_URBN","PRDO_SHOO","UEIC_WGO","SHOO_GES","SHOO_RGR","MCRI_PLCE","DORM_PATK","DORM_PLCE","DORM_SIG","PATK_DORM","PATK_CAKE","PATK_CHS","HIBB_UEIC","MOV_GCO","MCRI_RCII","DORM_CAKE","DORM_WWW","DORM_STRA","RGR_THRM","URBN_PATK","RGR_ANF","CVCO_MOV","MPAA_THRM","SAH_HIBB","GPI_SIG","MNRO_BIG","BKE_BIG","ANF_JACK","SHOO_SNBR","HVT_ATGE","ATGE_MHO","EAT_ODP","ATGE_ODP","MNRO_WW","WW_MNRO","SMP_GPI","GDEN_SHOO","SMP_HIBB","HVT_PETS","GDEN_AEO","HVT_SAH","BJRI_BKE","SIG_ANF","PATK_AEO","ABG_GCO","SCVL_PLCE","MNRO_BJRI","PLCE_SCVL","MNRO_AXL","SAH_AEO","MNRO_DORM","RCII_HZO","PETS_SAH","CVCO_GIII","PETS_ODP","RGR_SIG","PETS_CAL","GDEN_CRMT","BBBY_CAKE","SNBR_ETD","PETS_OXM","PETS_MCRI","MDC_GIII","SNBR_BJRI","MDC_BKE","CAL_RCII","HZO_CHS","BIG_PATK","GCO_ODP","ATGE_CAKE","CAKE_ATGE","PETS_GPI","HIBB_MDC","MDC_HIBB","DIN_SHOO","HZO_MHO","CVCO_BBBY","HZO_PRDO","EAT_SHOO","DIN_ODP","HIBB_PETS","HIBB_MOV","GES_ABG","MOV_HIBB","SIG_MDC","SIG_SAH","SIG_ODP","HZO_WGO","HZO_GPI","HZO_PETS","DORM_PRDO","WW_EAT","DORM_RCII","PETS_ATGE","PETS_RGR","PETS_PRDO","PETS_ABG","PETS_MTH","DORM_THRM","WGO_HVT","SNBR_EAT","WGO_WW","HZO_MTH","MHO_HZO","AEO_GCO","GCO_AEO","THRM_LZB"
50.3935081588326,49.1321949960082,109.666896205613,57.1797157071385,120.353236270849,226.226207992898,16.7462408186136,84.0725149059777,1200.52590149155,15.1312256332236,49.2878662479377,32.9988724278642,74.969374752519,365.172843048413,25.6099282519216,406.711916772246,220.0238579627,115.116332336584,262.971296580847,824.792320824674,16.1982519850461,437.991800692618,68.1095714061098,89.2255870731993,228.263769563726,49.6291237255895,341.658460031853,75.1263495123305,69.5503816060848,235.475138512178,13.3354717245343,532.135212623991,7.50751253556229,22.8848290290699,3.19434719251257,153.822996903297,32.2666136580325,57.1039559957252,141.894920316381,52.4763739102571,218.129262261514,87.7264847531413,37.9033611079532,95.2045604925341,89.7799205018359,233.508326817324,202.431940473027,441.637762210814,128.946091357035,179.236801580272,438.438335025307,36.5925378302235,6.04105551948837,86.6213693328743,1.68876062315714,283.935728710648,59.9082386791696,15.5780319063326,238.919022242243,3.58333229624298,21.5440144956447,188.868702027414,136.170967361529,24.5823012976321,37.2983729731775,152.468175037152,174.18159660736,738.774657344596,138.55663012579,27.384935059812,49.6365837217363,5.84034418951441,54.4997086179401,56.7814916622317,36.938188807987,341.406102187942,137.553557750805,186.58713439107,111.02302307222,183.907548952433,138.193844903833,166.884900390077,61.8567903253129,32.4689969551848,43.5027862379854,463.559276232627,316.222996726822,159.388413565285,55.456324834743,181.037760757937,186.737121338477,5.18373070082375,138.224995452485,208.615794780406,10.2341954611192,359.164053604513,12.4373251074812,25.5292338165273,331.92405440411,294.993309618105,8.91557318315883,54.1821301134194,159.489389490724,32.3364933016893,32.7934849634083,60.9784172079692,17.175720481683
52.9050207854347,48.5498098818195,120.292957773128,56.727903705521,119.231042567272,245.950331073801,17.5855397848216,90.7351469483779,1131.60340783829,14.3639350631069,50.7654292224366,28.4183072475112,81.4103381824543,364.844024071433,28.3322975478991,408.439694504692,222.848949276685,120.080259846603,253.10117618363,784.554379877073,15.8954653226727,453.953144659555,69.6448585688598,113.172330009962,191.594638924866,49.79316684893,345.832538933919,69.9362203543266,58.0166455239681,232.595672753212,13.3649912150522,623.169837858974,9.24824711323495,24.0022360767153,3.27905865368871,167.335380364936,32.8153028949017,54.6533971953068,133.099964634631,53.1523524250824,245.432376742222,89.815718035303,33.5227953890507,96.4762824970365,84.6584236763727,251.946871328136,211.221417705037,463.924609735284,133.0344749709,210.945917654211,450.613259139534,31.8686269485369,4.96863465255032,85.9667136769651,1.97743155404927,255.471746240405,66.3861525819973,15.7630552745564,241.022736036456,4.43162515486062,20.0225379416318,187.380445756448,141.444555864318,28.8687432430845,36.4313048003858,160.440090127329,225.319775874907,683.003197315745,140.097244197333,28.0370729508716,49.1491099860426,5.18344734020547,55.4055696999751,56.238938062699,38.8137883141194,317.473316584422,142.175361843123,170.181116329793,105.087430663035,153.138559354569,141.710052201225,173.298190376106,59.1239354455855,33.7167656546709,39.2463546520744,360.442090243262,349.958884861391,142.849151018697,48.0680049069508,176.85321374442,195.392503792075,5.32873169276376,125.761563280519,198.006106849799,9.75069725234303,335.298855217077,11.3060807526304,23.3706102985987,355.658862469271,301.747565954824,9.99526470683062,51.1694134850809,142.663618104261,30.0696844883747,33.9463967170246,64.3551185260246,18.4574218435222
43.7298433485695,43.4717268041931,112.058472538862,55.4277165077804,121.674011474419,277.509443387796,16.4866177293969,85.285695513672,1230.37052565743,14.5632358545449,52.8392428370368,30.8199588447888,85.1448439265462,306.927467194711,27.4751724498412,425.495686720258,206.83271687825,129.417081019609,254.391840385139,753.601068926017,19.0995712483046,570.237089882261,70.4545527780952,111.608069537225,180.233923935793,43.918234686527,363.242929406721,82.7088106092695,58.2456107095255,256.075571225849,12.7904318044333,640.361575602935,9.56836742044986,24.4167192120843,3.09594191836602,170.135329143007,32.5358811982267,48.0381892323609,159.687693511935,56.0255709680028,273.457111620127,91.05344666789,38.6312350575226,94.3984410993507,88.3977586858729,240.133527547452,198.116655585805,506.610006585459,112.771063616356,194.429938856551,444.36490702083,30.8225649297579,4.80889830824089,113.762121615435,1.95390696323106,244.069147998449,61.8865616901819,15.2350963586327,264.467141801338,4.33853170708049,19.4715836221042,167.919050672771,107.481342811688,28.1128747362718,32.2571248779244,173.672549676322,216.15734524164,650.905399485065,126.063480386725,28.2347249824253,48.6298475748568,4.8488077929981,56.5828035918351,57.4338838810484,34.2570990854894,305.396930441779,175.031328666421,158.381379350426,107.818193260944,134.767011357124,120.952255506959,140.331477581679,54.8652514138135,27.3027867795424,34.8115187438354,350.987902679828,347.273255090519,142.009278679607,47.4064421207579,185.504056759649,205.704410305325,5.24228225475992,123.718742791411,188.363186919068,9.27944286332151,296.279629138105,10.5931101894564,21.2696841440188,345.980921394968,324.098074197667,9.36315311661238,49.5179166139121,136.791705629156,28.9258619933824,30.2367166178163,63.8027645690784,17.4491799327908
48.1624677759173,45.7661316426331,129.646452265245,52.3520058978219,127.672795379488,270.932596356835,17.5458629481257,83.9774344685219,1334.678310975,15.8987216340151,48.1890282051377,28.4528846582501,84.8233841968065,325.118846775392,30.3606890640508,410.929337166176,198.969436442979,136.405323542137,251.356796202754,687.838774885908,20.5729797729552,558.004212862443,86.1950759150229,105.907212369111,165.012450002166,43.3970772850004,379.444086863753,80.9943248299462,61.9617461376168,251.545377961795,12.6585667952933,637.244588985696,9.35922160288885,25.192851065593,3.14574491958154,164.89635701202,31.9483488775475,54.3446330071991,167.127035465211,60.2368688360123,231.929621567726,86.8548567274051,38.8702768835668,84.4541015482343,80.3516810022656,244.347102018532,196.067130053907,494.193627917168,122.500194592123,163.698088970216,442.837862965206,29.8985947153521,3.89195458373665,116.162600799368,1.7901202264321,227.537214341321,67.2502972941809,15.8899885058116,275.899833645982,4.00093356057715,17.8161475154981,159.65009135932,112.777940702804,26.7033262246833,33.8520674370918,182.319221754539,217.245049904075,605.870579080311,133.500892024875,28.405794758742,48.2861532637838,4.30623209479239,50.2902347657668,51.0466689832053,36.0051949072829,306.747385641453,189.881072596771,161.274667996222,104.285561679193,137.223523965311,125.426498189183,157.88515429113,51.6351317575889,30.7180170799924,33.2447675116565,292.662206406547,328.618738684939,132.469418534558,45.6530716881369,200.715477645516,200.628130787181,5.36438936446109,120.678607093492,176.307994007398,8.39863911416711,278.277927185731,9.40749341911587,19.8997537817563,354.323243474086,292.29572205324,8.9254332512467,47.3925255760659,138.729965500505,29.0537712054282,30.683433145887,64.7453894236933,18.7230552129761
46.66821217122,46.2261804287029,132.35885732884,51.7049904436814,132.502517596437,282.843266286869,16.0196371000696,77.7717740790104,1328.76173236661,17.5145647637722,49.2926606264091,30.5364662642135,83.5549465961427,332.70691669661,32.4596236192593,389.419753836852,196.671578748907,130.072614148362,250.918471586305,725.808044104317,22.1160657720753,517.399397572133,85.3208666911255,97.7946474343845,164.306575479876,42.388208229726,332.90345225063,93.5839450953172,67.1958106818188,252.959775555142,13.4131700816388,678.857749664651,8.79038630592817,29.1145269756975,2.67526943573393,164.641218771717,31.7053632575763,54.0961204942121,175.240431080684,59.9057863521259,246.777533966333,75.031911408948,36.0829195049806,93.4602927690562,74.0668782344756,230.896648228422,207.883049261721,525.51133747268,114.787464546395,154.269288756171,404.890862351317,26.080708305768,4.06922580658925,107.708429579083,1.88739474413993,225.454071756947,72.932860129683,15.5261579903857,254.39668721566,3.55250670922017,19.063573373381,160.30475510035,105.561645917357,30.0068568679518,35.1595390477868,181.548705821106,216.801535852575,591.611018045881,126.309543218015,28.5767464463775,46.7281342831324,4.71087785345075,48.0557444187698,48.7785585982218,36.8022070132283,287.345176878613,165.525060436785,163.935353819357,104.057659213144,134.86341407839,115.338650693929,161.971222784618,52.6586812708728,30.0099768417073,31.8485642942172,298.082322956291,331.780487758057,130.710618668172,49.8423989000034,228.680050235455,190.445614648388,5.11194454162205,119.328631822747,181.402527298189,8.70719320829648,294.282504079573,9.07788897262045,16.9446815628564,338.82477115198,294.588662024069,8.04442712341645,49.4344793158753,136.064635826865,24.5493379062321,32.6661990520302,61.4085922149447,20.6049662668243
44.5240859873196,43.3450289604442,120.6095118677,49.3655200200699,128.716844243923,284.28907664268,17.8318722453828,80.88048085647,1551.6220404754,17.1784680660293,52.1087301554865,26.5247056743586,76.7430993842353,314.854050729613,33.1919987016734,408.785720248947,198.955272382273,132.250792285183,268.473260266499,810.654995113963,23.0835520118025,459.745936253114,81.3651549365256,94.3425783372872,154.284692719042,41.7740242863529,317.118349728632,88.8554359603667,73.9384210614044,260.122071455595,14.1758826977722,714.391911982781,7.37293606560791,35.9045504217811,2.01847607617398,171.107470773566,32.3627651284996,55.432769239824,163.140181741763,61.4488744918672,235.549947934649,72.5671443945353,33.8680736184409,88.2351525138422,69.9343938153239,268.564579904066,206.782411529317,446.999561431051,105.133755243549,152.656879199406,410.08152544983,25.49610274265,3.94532825449941,89.693348512463,2.22778267769537,266.64427471528,80.4453154260583,15.9828601195025,217.560000384161,3.52064748191985,18.7553983877227,159.028701022453,86.3013939402148,29.8917450745134,33.3270158560378,194.802236886962,204.115193255532,627.037181078992,147.727793192684,27.239037675077,46.10317753802,4.79289971138574,44.0419089800781,44.7043586310984,34.5120273925186,299.323177491736,162.560973205273,151.219506593415,102.884087208019,152.896782235144,113.588492310884,168.990692858554,51.7258068338434,28.4327866249602,39.2385390828546,368.054946415861,342.214233606695,141.430946407776,50.968392457241,228.592705712065,180.420316458595,3.9375032376467,121.610971613736,183.014031691046,9.33387126024198,269.263021155088,9.81835611406764,18.5975114302396,355.557589331031,342.869342853331,8.49881301137938,66.2134475416128,143.850872877782,23.5156209003592,33.4222684810562,59.816608884493,19.9766536994866
51.1659942918884,46.1144466520499,124.658257676467,48.3036116092812,124.691596727118,281.386550107584,17.1462031195887,90.1990934113858,1357.25511746415,17.7414154486487,55.0019536361626,24.9866508829905,85.2157813987234,319.154763376289,31.8444384687858,412.567176895108,200.914672773082,155.442994897099,255.720295364234,811.197607682049,22.1306398414552,484.728658297478,83.0930034101022,102.431071816218,134.18263851869,40.550418779676,322.219084529859,92.0165182696249,74.668399974865,238.337906693216,13.9582126550926,824.821803413986,5.87332653736737,40.0138495652539,1.80475987165399,182.827866664937,30.146020234983,55.9508918887388,169.449713630617,59.8347876200249,248.224521022756,72.8673763164622,38.3208069325307,99.3179009853249,71.3126529675546,290.633431223199,201.252318641769,410.504955368216,91.508069200029,138.434672956677,389.660249062711,24.7756112958706,4.00046725280308,99.0322829298668,1.90855525364705,221.984489004326,79.4133486965294,14.9774757714258,223.704506852576,3.54906161913779,19.7347127347256,175.225427776232,92.2360856592794,26.9953313120263,32.3328272559884,198.64420826705,182.096920198645,595.429610324812,132.82524045416,24.4982620999474,51.0238606665016,4.80871059274179,49.1226637747912,49.8615335669923,34.5209626503561,294.120715343638,168.054847568767,177.151054756878,106.422210517636,134.734111710143,121.061676415921,166.789559115903,52.7879741318266,25.9171972270844,34.057163210301,367.280809634755,345.174281540775,132.794613067599,50.590359877086,221.110835130218,216.093082775264,3.72221494156632,127.428467943429,167.106083226617,8.78884249245048,325.931782056191,9.54495924321339,17.9867362699693,355.491520566242,322.436629023845,9.22634414867569,67.4771307150169,143.709891336049,23.8424716100092,30.9807074053582,63.9915739608803,21.5485075993463
50.6782509417865,40.2937376059696,149.443300249492,42.5168794063433,120.702674478194,276.746972710535,15.1237961944342,83.0209776583121,1278.08263306796,16.9239027932597,51.1562337650923,26.8821158734951,86.9289121416542,331.303759615261,32.2393783183682,391.070984019175,186.556997676057,155.50026298368,264.829971219006,802.863637930162,22.6367216241475,496.400792179147,87.4469951836812,102.725148698239,127.929005238959,45.9846918488635,298.836755809769,87.5601107258821,74.7003417377038,221.68276793685,11.4003946926922,845.180345705434,4.80831021286367,41.811557692703,1.76303561375679,182.865524976812,29.0792384701945,56.5216786537583,200.061086702541,63.590105223047,263.978324026173,72.5659028423185,37.4520507979597,90.2628722956688,69.6511883009665,322.424669522956,185.475497343186,417.897818613361,84.981585171257,133.296065513652,446.000279576313,24.3831596264797,3.41668498303775,97.9587889119183,1.85272779291513,229.821530903678,74.5911512084067,15.6959035243187,192.773735144826,3.50317520074502,18.0070401489282,227.857589322991,95.7115239111504,30.4738000076518,34.4781197268923,201.294937366295,222.989677561272,521.057054626568,120.703538051542,21.7404135718838,57.1279329456428,4.20779272955542,52.6017765258318,53.3929720730483,31.3974143615865,315.86998289678,192.020841846375,188.0605543662,116.396169773583,121.930023946795,136.635435339472,167.083458291219,55.5859138915056,25.9628648918233,31.9747456733428,369.003761350741,317.59242162542,141.880077267223,52.2638384188805,186.396012166961,217.554378648141,3.93444639781084,120.718171838267,125.048575743786,7.72877717155039,422.57018210932,8.06643157023532,15.2899778756636,334.786981623249,270.222780820545,8.78017697166658,57.3660607189359,143.929513951461,21.9957579052579,30.7879237293695,64.2824750568667,21.8214366466498
43.6660371533862,43.1028366619932,160.068731063529,44.9276477854169,118.761916159547,310.091081572082,15.3378386281686,89.4754669399363,1206.54059030827,17.1634216512193,52.380025401035,31.8297723714001,93.8862140816067,294.174534766966,32.8592163427433,386.753071297936,181.926802402647,146.465149139265,264.287346759717,876.149242676085,22.6348685602902,423.202721970117,98.1367928334983,111.365969947048,134.450321774117,47.691773702151,249.678747610406,100.91996524069,73.7030432032269,222.933511816919,12.1172114630245,882.788681147422,4.82428975286949,40.6315207866942,1.59531717857129,189.549767121589,31.119789634323,62.8290872669678,212.737834676004,55.9583368347444,251.383785819833,62.9971879335688,40.1772200614821,88.9551830983387,65.7810256503706,290.335402143589,185.51494073916,379.321941526705,78.0668761411739,130.405478546156,448.366958304404,25.4849687555432,3.46033755975505,104.119810098665,1.95589303904588,213.291297242827,75.6146697808006,15.8535252863665,218.551353293469,3.32631974031788,18.8001741899869,235.229243578645,102.238114584848,31.0205168318258,39.278945592146,199.516265682938,192.226863903387,511.193730683932,111.487081686829,22.5195504393766,61.7268714639648,4.30897156500118,53.5125392457044,57.4297432364963,32.906540531887,304.557995967701,194.189578207672,179.077556338534,122.072457466665,122.328451563185,122.856107012796,132.427398296448,53.624147427189,20.5777115914757,30.1473857193116,345.261351955975,321.239338414253,135.974073613789,51.3561572752728,193.920203887351,203.188835856974,3.49680005216737,121.767512069379,133.7966917625,7.75955984269833,460.920600083088,8.39787955554818,14.7638414667217,339.917821968572,287.51326966866,8.78704775535432,64.5793872567674,133.191952018821,22.7391601670596,30.995529082949,63.7201762031078,20.6806694298686
45.6051323923413,44.8840734310746,157.075774262414,48.2472239497402,119.659316811423,284.853023684109,14.984892664312,93.7584883038153,1099.49428817797,16.7684645750327,47.8425084948353,27.8791732538464,94.1757129498996,264.926273382514,32.1966098176986,413.158216148818,178.771768177083,139.550314603232,260.633795271399,907.501126930318,21.8746310155637,453.913044919139,96.5452775486286,113.312316877469,149.448082801135,43.3302468813384,301.519361941491,106.28423807783,73.8718995301973,226.61249102841,13.0571082993191,1099.92998380366,4.40143062629697,36.8971370304865,1.7395745615478,181.712331142167,30.4512681722821,60.8038602046377,209.545735356946,53.8689038773668,245.010346588441,61.3630729817637,41.8594799155782,85.3638683955382,74.9163726064723,267.940800920285,199.43558138751,350.063496321732,75.7298939858557,132.177166562759,459.419252485057,24.2909799177735,3.32345233314781,112.086586626406,2.13795201750589,195.625783367631,77.7270131473045,15.4231375269971,186.586350875011,3.39399666032956,18.6313956852807,238.844395736678,110.608747996644,29.4662461685243,39.3734915336341,200.907996446787,212.102831743201,590.042324871785,143.261738289197,24.2714685048782,57.68390273016,4.17921113116501,52.6910430526604,58.1412197955289,32.8952600476044,285.805984088119,215.620685328324,171.064739728222,118.962135221456,110.442916185136,125.106520919983,140.878077394566,49.7146193425942,21.8908506535725,26.6843961640067,304.826839453023,315.596715315485,143.031382426486,50.3961377033737,191.590988924034,195.111976760937,3.58648443470093,116.679394850451,134.106768643085,7.75883156058755,476.271373367705,8.3081952640397,13.9234004161038,333.086255148198,271.386576714149,8.44923904004073,57.4082688181093,127.00209941407,24.1566602711293,26.0706686587377,72.624637444267,20.0306212749693
47.0786349271786,43.6415753841801,150.210875214214,46.3524004641754,129.581855613189,264.482911302619,15.0179518671045,98.5576057907612,996.649754220411,16.1499031392092,47.696622252692,28.3280868303785,97.3859156263582,260.240571570183,31.9316228682822,439.146430239582,183.965474126114,137.345453337368,258.685983392846,889.068248046504,22.6743748009578,376.038177782347,94.3849721314097,117.813366747757,122.419534632489,39.8678531410245,298.662784733341,110.75164226875,72.9747222641551,219.950402088011,13.2033809467256,1148.33456105231,4.4126900360825,36.8261186030235,1.79554333943361,180.636509488479,30.4824164753244,61.6913723258046,205.759220294715,56.630194097038,278.301443211751,61.3303804014333,31.0660168204524,85.1704753006039,78.9287679983964,266.420573479062,188.406119757331,348.077380274502,69.5252772351895,124.185959396999,449.143409745283,26.4211610715512,3.21447132316199,93.9474128370932,2.01022996513925,285.180476025057,63.8382589922186,15.3648672521144,199.662397257786,3.15650164279174,17.1224436111056,239.889901285898,99.189363258926,29.9033909480508,36.877267470373,214.895162929696,202.995932070072,576.681486720658,142.430847359819,24.22624592872,57.6980956617498,4.00877063647904,58.7957511538989,59.0939885789972,31.3982355260012,273.072846015318,226.821015310341,149.609051437436,119.847253000796,105.16802923842,123.502702815001,136.093294331334,47.3280834524141,20.7056173684368,24.6644448281654,271.056791459978,255.807458630165,126.942762386207,46.3586015665792,167.20608550495,195.04146002885,3.47177972346864,110.907872752715,127.305456600143,7.60601924543827,447.250089824661,7.37476565512764,14.3388751377512,323.203893021878,266.20292336284,8.41932540638664,52.6311798422793,122.59865849431,26.3463551417869,28.5437392873659,80.1865662799541,19.378914703926
49.7891454590589,41.7532123404464,142.836930793299,48.6288931027267,140.459459689975,277.16017657766,15.1480383144351,97.1912484187842,939.963292680974,14.913841852619,45.3524715792845,28.4345876775831,117.29307833766,256.462456057126,29.1064261515946,424.862422355638,202.725093660096,134.673508387352,247.00401369829,842.179449211445,20.6486393439865,353.724115387298,92.213532257193,131.725085141716,114.049732120244,47.3703277335381,239.905837809331,121.947779860655,72.3110730318008,241.710020334006,13.4441451713065,1107.12572842131,4.04940813242737,36.2463061861676,1.81524033827541,191.497404555839,28.6789418743143,67.4185013916323,184.089781191226,52.0983082415878,291.366243709983,60.281651869393,28.1810071386005,79.5020223501234,84.3708677759218,273.668402359259,193.853214933861,374.408246602354,77.9145473792331,125.655401734738,451.464251854667,28.9528374064786,2.9538747021533,89.7029514693887,2.03141775007139,283.502236438758,50.958042600531,15.5988482931832,236.011366487656,3.06261614286497,15.5799909463547,219.900898615121,92.6904588318626,29.4071485043423,36.5829812142479,204.470963776185,223.497676108448,565.699909974499,128.458109284231,23.73595993388,61.2729734153794,3.6123090151289,59.3970873734094,54.0763417460111,29.4380021408311,270.243477496597,209.798961371417,148.740647899509,123.373341384651,110.769778086024,107.050769049202,130.302169630391,52.8228663718867,21.5190083778228,24.1440403796373,257.355098697829,267.281225188397,133.830467550908,46.3329358236183,184.966861795526,210.215038117932,3.65272510466854,139.155375272633,117.454214663037,7.31201554493689,400.856312720278,6.90053683073666,13.2324820758718,320.874094266291,249.806022815288,8.12291780351466,51.5335017945431,125.297753179684,26.0733746938626,28.7854890143562,80.8594324947114,19.8834301485335
66.5188298053169,40.0225486919518,170.335798024935,48.1293745852286,117.356093103614,353.77561058898,17.4626764973172,161.130732203911,1400.6561622724,15.2984576063616,52.0554788879916,38.1058200451597,120.325790824016,307.773668385632,32.4529476476359,531.713813913429,246.833720000664,127.842813617973,247.031782093621,816.836766352064,16.9334277619678,327.798004359742,95.6523872797409,120.380489471051,140.288734859789,38.9921836846161,243.134818288533,125.615433530265,60.2341422485539,216.938843563648,16.0759930922266,832.303742604993,4.29888456142237,39.0862432804414,1.57190015607832,179.616456176824,29.8604510303694,80.8331578424036,144.214380448787,46.6931671924099,329.605416103707,55.5521794152547,49.0743231897844,74.7014556770336,91.083990031958,370.737525192022,210.225468301921,262.661854406813,81.145679062153,113.277294366869,416.594395007778,29.2898459172615,1.96160667465822,82.3879232025464,1.61227499109351,241.086271237184,33.8500544439785,12.239150939525,376.842428978853,2.43712974425342,11.2382119011636,166.745987198991,79.7918510601009,22.0743602817773,35.2056901875072,177.15399615037,268.111418871684,722.539534170387,98.4298432765553,28.8422717205886,47.268131460321,2.52535122379452,67.6787835423905,54.7474594576095,23.2140413896931,315.710548632208,231.399443269088,143.118846931518,95.3589772438608,87.7334268544469,78.4126334469077,110.745356627274,52.8869797648773,23.5027576858326,20.8161774705704,221.128594588398,234.29752206194,136.155258576385,53.1299353447015,137.213411507606,227.393304134459,3.1612222276526,166.477399645122,129.544176544697,6.93756339829501,440.374972229086,5.1590110009497,9.6398909755293,342.988371847331,386.757875417307,7.0285821460901,52.9934355061683,146.399276569103,23.1985059310222,31.7858857482154,68.9841367603368,17.3077231656035
62.7295326723959,41.9377431537461,137.479870111971,54.9966661437646,119.929944905276,301.705380188201,14.5795263618686,132.268741865717,1172.91198111916,17.7532862989786,47.0443381659642,46.9055621081054,137.272063351724,229.10079886072,29.7013853372778,485.069857323472,219.069039652099,127.025579573853,264.505082544729,718.710924394955,18.1137653948316,352.733610087403,118.216091085063,130.174203542056,126.515403761507,33.732854072868,196.434164523653,102.233650336295,94.1459850023157,213.36085952916,13.5062281290894,1018.51797120423,3.98942237018367,35.308701482778,1.71417022224198,207.754321432284,34.5533373332266,77.883112010818,131.111104888075,54.5185392889795,270.068425545481,66.7737629262707,55.942543111695,90.0591583515979,80.8111743513782,316.589935464768,184.352159227461,302.812126286456,80.3846646753368,140.688557108411,440.375734062518,29.042687014738,2.14336503990231,66.6231601718922,1.59668541484708,297.203077963042,37.624826011303,13.2873774498942,375.893493939631,2.94066552421572,10.3655891780681,156.17545947474,70.0824392602155,22.0186149711708,37.5999737673463,196.468683823039,423.583434302054,792.934288603272,103.474588303346,26.8660414599316,50.0802995506822,2.44782777653107,70.8967019845423,51.7879769994204,29.0791241173512,292.143838209584,189.361435823415,154.785389209662,131.458573599762,97.5041565958602,79.1093974042107,135.384342805872,55.7623556647813,18.6255160470084,22.9874498216848,213.232583896948,252.144084698215,126.178931343831,61.3588769335332,138.165641342462,220.815899502774,3.61105350402075,147.183842181602,119.651788449519,5.9639690731145,409.406576247024,4.90769666395224,9.94640798158178,335.374884851522,322.375400560587,10.9897596696656,72.5388120496137,141.685491632763,24.4557859946269,25.4895333073431,82.4412469556225,16.353576479447
54.9569696489202,47.9558662208471,128.365924048519,58.0976522447748,107.12510871209,275.756935044216,13.4366093446906,114.74579332316,1151.61995509468,18.0760148167903,40.9484829874064,39.6414416560179,172.363321346374,225.200362365026,28.5209243893143,554.637326193698,225.263859675329,129.131510777398,253.216692046031,628.292599042746,17.5074748010097,388.798841695419,120.535416652716,130.809979254898,127.41763772812,25.9335383080589,145.666118568967,101.730040933044,109.841791329579,235.519240668333,11.8218961797811,1015.36278703151,3.60490434708794,36.1784069042716,1.66312673182179,216.97691337801,39.7600534847858,70.0203117948476,153.186809265559,58.0099855179718,269.329540856823,69.6835459686658,70.1779097643088,100.019269154828,91.9025413421124,277.760080045066,181.251984058258,340.865278903683,58.350008785133,145.850035494233,416.903044956031,28.4603312498696,2.47869926134174,74.4130069410545,1.75173590256228,285.016354973224,37.2158720086609,17.9456858998918,336.177743636982,2.95688178176574,10.8370358638787,177.991455850053,78.0268549441684,22.1291166957664,42.4225213696863,163.606490692227,402.342310407553,692.015069727602,95.9540335201849,27.5858515986867,48.2612212629619,2.70577846662985,78.3590664276569,49.7846617113633,30.5620003623807,329.202381139745,196.489090983166,137.59435878233,144.842988676689,92.7650809803842,92.2122949749051,150.862010247085,55.0430676944063,16.5161095498017,22.0624200784537,197.939137782645,243.995319496774,119.844754572284,56.1813498985831,166.659250010069,206.471667852258,3.97955599503486,134.202843663671,126.54542412888,6.66071966440058,473.489297822005,5.28145355514795,11.8733189631834,337.95794578891,326.230364944532,13.4642253320234,62.7983160102893,147.666901157452,24.29417816475,26.9720868504194,76.8892764873274,16.7798965968207
50.0041673598345,45.8160043233913,117.393467266349,68.3807603185735,99.0764149255053,265.280109865177,12.8178191253564,110.480469663527,1105.02768480978,16.164395297106,39.4099415833791,38.1813715573565,181.122644088503,207.559584316078,25.1754580338679,606.282169838913,210.444521016006,138.30746248098,222.574719462615,546.524137467263,15.1617276651959,382.897000342701,118.731395502827,131.089464548737,126.80211897493,24.0378805699741,142.80706908256,93.286232146879,96.3100929514149,236.134229535523,11.1180510025363,992.952605300637,3.5439213938277,34.3168124452062,1.72230452037097,254.930370273251,39.5376684007345,65.6330625861477,147.456368137952,45.6717477353516,233.428504383594,65.2900222689746,67.7397069672552,91.3881144688548,85.4951963526089,308.740243131754,180.30509893697,304.110153304087,55.2353433916394,146.349058541582,425.154384714195,27.3149538977754,2.73110453353992,86.481008018956,1.7027659994525,258.318679652791,40.7404173123194,14.8177717146259,286.686822970832,3.34114931875521,11.045438743274,163.894038451132,68.2426533653749,25.679643864907,41.0654457049081,172.41675192507,387.031050970929,699.167184728027,107.170072230054,24.7558356746917,52.4901825307136,2.77311953349494,80.7832069124436,48.9127170794228,29.0830131891531,307.03679814999,247.675502617969,124.694909106937,135.782983366681,92.1211667768989,95.859446564628,153.11322340778,54.5730250499314,16.1546170543595,24.9660906874892,179.611444227332,251.149106789242,121.97289068402,53.223269007668,152.053616380422,223.688543802382,3.65746302626611,131.355856688794,121.324759954757,7.32668920036332,466.327123580204,5.43291582511749,12.4253854580695,354.853755320858,282.662582076,11.6569966618479,58.4229165900423,142.173813213886,22.658422613972,26.7422545758631,76.8679244549475,18.2788612543993
