"SLP_OFIX","BLFS_ZYXI","BLFS_MDRX","NEO_HSTM","MDRX_MD","HSTM_NEO","AORT_RDNT","MLAB_MD","CRVL_USPH","LGND_INVA","INVA_LGND","NEO_MLAB","NUVA_HSKA","CNMD_MMSI","MODV_AORT","ANIP_CNMD","OSUR_MLAB","ANIK_CUTR","BLFS_ANIP","ANIK_OFIX","BLFS_NUVA","NKTR_MDRX","SRDX_RDNT","MLAB_CCRN","BLFS_OFIX","BLFS_CDMO","INVA_RDNT","BLFS_CPSI","BLFS_ANIK","BLFS_ITGR","BLFS_AORT","BLFS_HSTM","CRVL_NUVA","BLFS_CYTK","CRVL_MD","CYTK_AORT","CCRN_AMN","CCRN_OMI","CCRN_OSUR","BLFS_MMSI","BLFS_NKTR","BLFS_SLP","BLFS_LGND","BLFS_CYH","ZYXI_CUTR","CRVL_BLFS","NXGN_HSKA","BLFS_MODV","BLFS_USPH","BLFS_HSKA","CPSI_CYTK","CDMO_SLP","MLAB_CRVL","VCEL_ITGR","HSKA_MODV","VCEL_OFIX","ZYXI_CRVL","CRVL_ZYXI","LGND_MLAB","SLP_NKTR","HSKA_ANGO","CUTR_ANIK","BLFS_NEO","ZYXI_NXGN","NXGN_ZYXI","ZYXI_DVAX","MMSI_USPH","ZYXI_MDRX","HSTM_MD","BLFS_MYGN","SLP_CRVL","NUVA_CORT","CYH_RDNT","CRVL_NXGN","LGND_CNMD","CCRN_DVAX","DVAX_CCRN","AORT_SRDX","BLFS_INVA","CORT_LGND","CORT_SLP","CORT_CRVL","CCRN_CNMD","AMN_DVAX","CDMO_VCEL","OMI_AMN","OMI_CYTK","OMI_MLAB","MLAB_OMI","CCRN_MDRX","CPSI_MD","CPSI_RDNT","NXGN_CDMO","ITGR_MYGN","ITGR_OFIX","OSUR_SRDX","ITGR_CYH","CYTK_OSUR","ITGR_OSUR","SRDX_VCEL","CDMO_OMI"
91.7379802574379,47941.0853199534,7763254.3189007,188.547744520798,63.8266929212284,542.168625757199,31.9909818746785,733.276619044809,81.422557080747,170.007292968669,81.0394127944566,837.618344679958,206.629040671392,33.7069342109469,12.7197766349205,35.0729363587972,58.8175572783353,228.741499402814,63525.4723312963,211.890660047122,1278.60168912086,35.8423505220526,55.7650071516108,76.6698025494889,379355.675060661,727544.606648704,82.8651203360367,114442.807979087,33294357.336435,5770.96680584988,2767.78136478447,70431.6748278204,41.463370447955,76192.2692502758,34.325593556097,54.5580034733207,317.889341691821,238.516507857516,186.291649999634,48504.4864086607,137537.51874664,79783.7029757149,194914.603388092,19338.2814031009,6792.88996049555,0.00014669124549064,1501.43809204121,6169804.73412112,150302.920311847,34512766.0690763,32.7950904561713,2.33220478803853,473.517376428469,253.365502873287,14.8969234462941,470.283298364091,540.137958911099,309.472607763856,42.60123621217,22.2409075948347,28.0453023356231,309.456296807652,3595350.22419718,3070.51084127946,22.5719608141095,-180.794995523651,226.397760362159,658.010791154521,192.520060312286,91047728.1794037,465.360274670909,128.524298355395,46.1101266101864,23.1564487437265,40.9854578101388,-47.1861211505079,78.4038060737902,166.392358508723,10214.9060113603,7.55422144855676,17.1708128495837,30.3627763050575,207.747007566377,-112.61410174769,1.59416449776941,74.9927688213569,114.499022924781,43.3341149312525,59.7691380216113,420.522541960176,199.798292040217,88.9552313060609,46.9722954335074,157.542036045053,106.706819882763,140.283675920144,28.3083319480653,417.158813250611,97.4798584903376,9.45455212631852,19.0147408590696
109.012869102706,39454.0527527492,7672625.90637856,173.786698661,65.3816216500619,499.723270768279,32.5557753441695,651.822683297268,80.4382376544628,158.033456582938,73.7988006952551,816.758402339485,221.284713654314,38.2381336273625,12.7206416953039,36.9052566953753,53.7581463921288,230.752463460137,61134.5516468236,193.872789479963,1331.03869124841,33.1443547356996,58.6521443453841,69.089042822742,368722.752183927,687173.325878946,84.8258481588232,104941.108214943,34313321.4291543,5173.29379533834,2421.63073985779,67101.5294671766,40.4010293133599,64983.3917432862,30.5551983952157,65.2618531679157,293.368653080471,213.86610654322,198.43946061414,41013.7638299087,127399.536159648,87120.3351102189,196007.891975645,14312.0198591612,6516.99457097089,0.000132382968336362,1362.60487181264,5396431.72222299,152066.708999745,37485609.8261359,35.798953220026,2.65559548994137,472.54408310635,238.647448569266,15.1970089200503,471.351545921593,511.814225237035,335.982634344558,38.1090059693476,23.9660102761068,25.3949847741975,309.744212862294,3157604.31417118,3268.20105468907,19.2692351255393,-174.960624141229,250.417608965917,693.860727817382,203.347490498069,83438182.1856765,502.210733110984,131.74496979394,46.0501485244995,21.0273484978481,40.7813836498168,-45.7513898679123,76.0198764244379,157.414592997346,9868.79262101227,8.82622162619712,17.4254264651491,30.3443118961563,208.614640060237,-102.13187829206,1.66265402512768,79.9907349841116,89.4600206274309,41.0389338557163,64.5892653795626,451.651166783488,201.018168813577,88.7126981615856,45.9356492128136,153.991332675311,100.126156808452,138.170798273438,33.6695594142371,397.643195625419,88.6819421120233,9.47913734859715,22.6245524478363
101.391713218802,33823.3590643556,8280401.36286779,179.618568480613,69.6401930282953,516.492799641353,33.241662242579,590.698419701861,83.7380593851027,165.10335184881,77.1003154690496,826.823686896896,226.754285903935,38.6367484316781,12.0566256329041,33.8592488079277,52.0831042670626,247.267265743643,69181.39110183,213.211778101416,1443.13516356268,30.184289190545,59.6025381717861,70.5899918165994,416741.667287147,711676.086999021,91.1242198446658,97356.7190038383,34467018.7602605,5092.16742167999,2632.08090618826,69665.6957509789,42.7334780462215,61387.2538378908,38.4354217529059,56.5282361171002,273.949695449254,196.668854648556,207.724248410769,41699.1958626199,125412.27021801,87804.8262296129,191814.911942879,17518.2910307986,5168.16729159256,0.000151054585424609,1352.06299737864,5664821.61308342,161370.047398146,34668100.4728267,37.2876254806265,2.71682695430521,428.761557636232,225.686761937632,15.1789695489716,458.808967780031,374.605679849675,404.696621727868,41.1574511901641,24.4902101727497,23.7107408044203,340.937270291844,3391568.69614861,2718.08822067652,15.8200283434528,-131.042740504936,238.173192429293,549.495891924498,225.307591297726,102103240.749702,537.957037488924,149.983664188684,38.0795268680187,21.4702249895984,43.6948231898606,-50.3207334129028,83.6122344409667,168.101161108624,10479.4722174396,9.42155966876008,17.221893233366,28.6318212036895,211.524594355003,-86.2728326554522,1.65436450935141,80.1194689837682,89.4600530859236,36.7716706427259,70.815286827942,470.429618417889,170.356661369626,103.333363304249,45.5076204977094,121.298135569538,88.3472415945483,136.021787720191,36.0070874537094,358.05447373125,79.7397592644799,9.10088498316855,24.2515165921813
100.086179125926,30370.4245204232,7136675.5875487,175.054607583401,78.5894588478811,503.369140093263,28.7484090844816,505.034945726985,87.5929003488302,155.697662008025,92.7474053198969,910.828724487205,259.099084993017,32.975794225952,14.3964111948279,38.2397246304723,56.6788663269515,270.824049662671,60336.6789408362,199.746550170652,1346.40916611585,31.7040865309572,71.4658256065467,58.8471404376359,397854.713595087,639091.669271087,91.6565642192561,88550.4916334449,34481819.563555,5047.46517193385,2692.62679741762,58224.8588807371,42.2515730396161,55151.9865169476,39.9101524465916,73.0964805186902,263.21208503411,131.70434160438,128.164575541431,36685.4605039476,114783.703009166,71875.8534295448,179014.69331594,16728.8345746511,4035.10600610349,0.00015658191701072,1649.13171915328,4959815.76297535,188605.172109057,37013297.4535861,34.7615660570721,3.02777620057636,425.958439222491,208.681011146593,13.5689691977835,402.601091401603,418.357690258951,395.963622327678,40.7525364176144,25.4759577480464,20.8121730492685,298.364297341453,2854571.57635062,2907.00203999863,15.7784676428418,-176.354471001367,254.789662953991,556.933626742535,259.297119300091,93381082.2272472,603.557758526651,144.477431358817,42.8441531376334,18.7947747299825,44.7881888862752,-52.5450078174876,97.672150467535,136.103088766588,9294.82135604139,10.5720357252337,17.2811908249395,30.260505181915,210.798566653534,-100.06564399921,1.98059495661372,62.0445174754005,81.277367574289,62.503136004129,36.5970614634257,414.246359888537,152.545731390542,98.242782745686,45.6483675008221,96.0452465677602,80.3933576378643,176.14162621309,26.27648361502,311.536854776691,73.9635745643204,11.1866617567361,12.5010265830182
107.255815296909,25240.1618467087,7837377.95594735,169.017027396023,65.6547098424303,486.008091508943,27.7859314309855,555.76842449377,81.8154895645963,164.879477769387,98.2169131918119,924.370731122717,272.013520081106,32.8904457502394,13.1727521826745,32.8960600149107,46.7886090058716,277.326463008123,64109.7756294525,191.085313781227,1292.17304987501,29.4379713175151,64.033389222099,73.2530204621973,378155.489999854,610185.845215652,97.8724734145977,90515.3674792157,33812485.3431082,4844.20020250532,2493.60696913318,63757.1382075604,37.6941721831386,51680.8573162054,34.3599027865793,73.7514617452888,281.180304438032,140.866761317244,99.9884055357866,34056.8543306309,118273.295302506,73474.5235626514,163416.443358063,17829.1796967153,3215.43527275862,0.000144088753137398,1454.28297573149,5167885.02067818,188889.249598932,34341959.3757641,30.6011578452149,3.19012951431775,491.010251321767,238.446585483878,15.033257939173,453.406366104493,404.171977995635,304.130098620265,46.1005795469511,25.6653809463631,23.4243803563963,280.539471302923,3010068.94839092,2421.79562105858,12.3875511880727,-151.339087920257,266.572718550735,418.208034121688,312.63306799807,93508787.271378,575.072093507921,154.404267968584,50.9078740909179,18.2674012369666,45.2483191343985,-45.2118448077837,84.0410591300933,145.946638875743,9020.21264551623,9.30374991635842,17.42087003697,31.0658506173301,199.503577441976,-93.374439989399,1.68387017171615,74.2186601204669,101.986159949789,70.7091575956293,38.4267585247569,410.099391247735,165.894986699506,109.536505658197,41.2254529308632,103.191217414484,82.947588840922,152.058498428858,27.8045788483189,332.090057120001,65.289655211823,9.36380275046488,12.4400140901234
89.0981192772878,23681.6628210286,9637469.12735098,170.246130898901,62.2537656730376,489.542375935215,25.2356627987581,547.681963495013,93.676987075745,168.735752796738,100.514054320163,981.793493362103,241.499815397174,31.279735816879,12.3166606863494,28.8534909264121,51.1323427734072,277.819504694391,83141.8741758025,196.336768547372,1581.24397054852,27.271876143279,56.8040056425,69.2371044004813,411072.114340694,761394.39465187,108.731607267755,113909.114700603,40964070.9447324,5750.9133882489,3308.09591730512,78400.9746001484,42.9216504301266,52472.7903525588,37.5142371025818,60.6147722741391,382.371492522089,130.183744686665,102.958353973578,39666.0208538104,136551.968659244,76755.5016453312,197342.751710607,21124.0389579991,2980.60363441509,0.000132370938145918,1286.57741102093,5582435.6419546,182757.799998569,37461604.7056625,36.8421320223043,3.07435851213812,530.750618964999,229.377790082153,14.5211228491923,460.175372128124,425.240658517017,261.850010483522,49.7409919482803,23.1107796708441,26.2790906094528,276.476637646906,3733715.60970648,2226.77081505035,11.3899939432071,-172.714707289047,250.735471565143,382.863060192112,297.854586158269,117646627.669174,554.730942669033,140.613473702066,59.8293225659129,20.7822251512144,46.9646673522879,-34.1289918697245,63.4399378297475,149.345860858533,10968.9933789867,9.26515186613114,20.2205153740212,29.4898255634042,197.861842054659,-69.5870668874177,1.83825755586574,67.0302124348107,111.492520186971,68.4969346535876,48.0652879890829,411.569166269332,176.350787146971,105.536289184179,41.5975847149914,107.218313056697,84.5147875393706,154.967450081378,27.2127425899363,261.523868865602,69.8128003672688,9.24171454696677,11.9743015066601
78.8670945671987,26960.521028786,9184884.17113739,154.597708163824,61.1127052456846,444.545370688046,24.2352583968937,637.138988113823,90.8892648976277,194.924604247261,105.222853877198,818.789663287843,224.34166623728,30.7644928577738,11.5859683638888,29.6165956780407,51.0689597045895,306.373984399013,96603.3907675403,215.469594088064,1640.63025524124,27.4985929593145,65.505265276381,72.6261041216318,397186.352121897,711316.221986964,104.725004132547,112006.365954877,38316126.0899726,5947.9749734622,4075.23512365553,79583.1316033158,45.4916414970847,49040.9747398763,36.0021430920523,52.7670054063919,381.026632410491,132.430146775196,114.610367072211,39280.0659776006,131745.538264921,70170.1034799038,190365.448785717,19029.4209029681,2470.57612783578,0.000134666106214505,1297.17290056558,5752893.29789745,191026.918748496,37268192.2783957,38.5573955123168,3.21066176638829,545.388379421559,232.837525605326,15.111883716442,464.571424952059,374.611521345218,291.635073691474,49.391031519086,21.7766015148213,23.3180196815903,249.235067129219,3444226.81812013,1993.61120726355,8.9549999284017,-181.991618119014,260.60197371805,344.851180162898,275.031307090003,130294452.808813,517.764846752329,126.770580539946,62.7880872027728,20.2751529566625,47.5800359444786,-26.8847080754316,49.9740576981203,127.785037977571,11281.189719543,9.15279938583864,20.7211057268295,33.5553648679028,200.712217684041,-54.942801382044,1.99979547760067,68.173435143829,119.374042135662,62.3584061014655,49.9589343805957,395.646418393993,183.413276629998,110.661334032016,40.4284521515012,118.279872185546,92.2065477256801,184.886051626663,29.3459440648708,219.583786388152,73.9386599357719,10.1981944218835,11.9034994267229
70.9503840900242,21713.3932812037,9740142.96735608,137.982412512168,65.3076785107731,396.768124490257,24.2889031762529,633.515992877193,87.8148882816115,186.849213752204,101.279356734292,768.646707558232,223.983138814142,34.706436254905,11.5080650946661,26.4668401804966,42.2369919342006,355.21390945234,84208.4291139184,217.238009167423,1454.77937354294,32.4694788648251,62.6767660146107,79.0545314499881,354022.303723017,693642.622972977,106.373386674141,105905.73249296,32852162.4411102,5139.00837009817,3728.10346511002,71086.9552871641,42.7890681696492,45252.8052814804,36.0241904785314,54.0443466065098,362.184947980967,88.8341309693868,112.513957043448,39772.4565424725,127756.19699847,74266.5570491183,196718.509678075,21097.8416726172,2973.18762288276,0.000129558680615688,1478.126008826,5938245.17528489,176049.482034169,34376418.2758293,30.4250634755054,3.46890996099399,538.844862980942,221.840573344127,15.4965567248777,443.503551694572,440.802807387373,242.836656428938,50.2578553132668,19.5549310072049,20.7540756271828,274.138068748172,3172189.14439219,2572.27623585112,6.77525807845282,-185.969635855385,265.822469035859,445.298501153554,252.432436691297,121080566.893763,503.167413443105,136.071934119637,60.4671649481847,22.2904461459657,49.6771092065336,-27.6534137383073,51.4029495812547,122.721008254996,9933.42899829231,9.98046316315954,18.0653292175529,37.5193542250286,192.390441036378,-47.2714889054251,2.04410633175048,40.1458749492182,159.071941947594,35.448598091152,28.3999239782923,345.963579970233,196.334610517195,107.923589981766,43.7450603519913,126.150031871482,93.8892731169427,152.984326602849,21.2382074523083,280.516650885622,65.399197356742,9.77440854596617,16.8460036096329
76.1213433290854,17975.8018701981,9108329.91253882,132.468386759284,63.1300785657435,380.912555533816,25.9537530896924,675.815991307874,88.9051751768202,185.857491928862,100.741805912908,774.294778273663,205.205645804424,35.9547736296189,10.9729046527868,26.684274357038,49.6689392411707,373.391422910804,81770.781865395,212.271380977131,1304.3759493683,30.3867814202064,61.1173681317936,76.907932397762,330727.637887862,728646.129523136,107.77070066144,105044.05285149,31655645.3643958,4944.6857983158,3581.1722880782,64937.5900665912,39.9922176901241,44863.7923496403,33.9823246836281,52.1234321558293,362.308486664159,90.7502469680256,78.700406948365,39108.36743677,112151.094799161,64339.3255556579,172786.837474126,20279.0953645169,3081.04394247229,0.000124221533926274,1667.83648906188,6092899.52616164,171262.089338662,33562294.539937,30.32086117853,2.99990522307608,585.734704167176,230.981613716301,16.3870794488514,447.540431109932,507.905243333937,209.235309628992,54.775042316544,19.7461073874075,21.2493402220806,288.166653501033,3212478.57254936,2759.80464330656,6.26702802118384,-187.228836603358,262.399645947206,499.873664082545,253.725550258177,120266302.418453,555.538128673046,140.497411630936,55.6550297868471,23.3812124972241,54.283741770343,-31.3331452471915,58.2429388503447,128.082966819244,8665.54786914487,10.599358482254,18.0348837423791,39.186706829022,186.81262676146,-47.9954346768463,1.88225716097878,38.2462553126509,162.017389190027,34.8177342698449,28.4109398798954,344.333528759534,193.76316066133,97.2385682492569,39.0647580011132,121.508982181635,96.7173739039713,172.510237561514,21.055595496578,220.519606036868,77.1557090335135,9.80947010504734,16.1649633497453
68.1752020852245,16604.0238333578,7368473.79430776,133.539147080177,61.9484321636642,383.991524487643,23.9100793808857,693.843253455128,86.6881163365534,181.442991116282,98.3489791323036,807.898616814206,202.665631775873,34.0144887512598,10.4648853843533,26.3939521259113,48.7987026243462,435.823461584484,65811.4028368592,223.039235590731,1065.86409453733,29.4334599353031,67.9334964125892,76.3437734752674,283874.931476549,594496.537799307,98.3417372873958,89657.8659955673,25724927.9971003,3864.61342287395,2902.57886681355,54069.8623880781,38.0580409946392,36219.1809021387,31.4242857610234,52.2032867853535,350.754474454572,112.075298268398,76.8633655900891,31185.0580483927,88105.398585394,61549.3686532631,141275.329781609,15581.6658337988,3253.6329951442,0.000106700549377573,1863.05347399312,5169710.45019741,143421.193630885,27765671.8844402,28.5067060011475,3.50138214297433,593.977827107088,196.187757969815,15.9692026599256,417.973974389826,469.020570288937,224.761131117474,55.327313546409,16.1569569559051,24.7585459009628,336.348884136093,2651849.855053,2467.44234473556,6.96082896472736,-203.629850496524,274.464870561062,434.881823955746,264.964709582684,100999900.383203,497.880542316968,102.365733744298,63.0617846896256,22.6027436704073,61.2446540186245,-36.5288527165774,58.5482138817845,132.068205131421,6926.48542141638,13.7746212859934,22.8807663937717,52.8870470834298,196.704401838356,-53.7051483782107,2.10458703215893,30.04088246849,115.7626305603,26.5818562485387,23.0770756501804,363.887970662506,179.347823729467,99.1920770150392,39.6341591882452,113.004233680414,91.1016341527924,164.657168423148,21.3302141341571,236.209717901083,68.7645321279783,10.5949590868664,20.8925220494578
73.2573454686437,14399.6493489989,8264144.92477682,123.256924536157,47.5231034177522,354.425016118162,23.3709756328282,607.279915824996,80.195950354027,197.779970210612,107.2042410862,790.660436209082,177.102626008536,31.5492755351248,8.84080048276015,25.1216294163439,43.7178594987166,467.079546891209,62406.290052492,232.008837983216,1020.92414716199,25.0011233683536,67.9675481038832,83.0753339055177,283411.274621927,580501.896131993,102.761209942564,89824.728110757,24642133.7859993,3838.85610537962,2761.72876163982,51479.7604880956,35.34061385265,31954.3610469114,26.9857349380744,57.9446010431529,366.187606102796,101.235467351927,69.3447794534124,33421.2794279248,86074.9539866221,57055.7647179478,131407.62417202,19076.0451986757,3398.00449047971,0.00010990151052398,1793.04818416093,5795780.60328653,136597.419624702,30210876.7300492,24.8735285156009,3.30585503295008,598.660923018587,194.413821346357,15.452491347614,416.657947433418,548.316241166647,188.508729458498,53.9553607186903,16.9638029589423,20.8847403151638,376.598379850189,2733626.42139126,2895.8360989498,5.81914728109687,-215.958254051724,243.635808596012,551.79155527087,284.349940520555,98665078.1776536,551.092141801712,99.9168134707176,47.9034439379777,22.6360154664624,64.4480581315109,-42.6818454392982,55.0672666992918,129.437102125936,7058.81950815413,13.0746771557368,24.1190960990864,55.5490195869054,217.205931401952,-44.7398817232766,2.47738395676868,31.4192409199336,100.496562492733,26.6333620326525,22.833505699681,347.648613408529,158.336463951663,96.1100622536124,41.7570074474939,114.467975078247,90.5867367144801,141.397661727119,16.6352522466828,264.770271749496,60.4848584352821,10.2434386152171,21.3315502802062
84.6287132696096,13321.0244920119,8530314.54734297,112.346282146862,51.541654365174,323.05148786214,23.0571043179586,752.771854708053,94.3072166183002,197.877004595832,103.975811058771,728.699154349688,174.757237419144,32.4012559997634,9.17058472710086,23.6197354124053,49.0785334010374,437.32652464391,59587.5467606715,272.437557596952,921.957922739262,21.7347055008237,71.5228946067109,86.1255781816698,272122.61988062,577411.023860587,88.6646922334579,80171.7151389353,23527417.3153099,3777.07605599035,2732.27220288522,45976.7288891824,36.3615437675319,29658.325692592,34.3586816269151,60.5722092381766,409.358570694448,95.6016447445912,57.8241836429556,31003.6752410762,77688.2054356154,47117.4280472983,117731.650223679,19708.7642705866,3435.55080799713,9.62217712442583e-05,1851.62658238421,5524709.76275919,140457.217769278,27641410.6048162,25.733083651922,2.7347646449699,628.654978971301,183.345495398438,14.8019374567619,382.926399928644,518.241004046277,198.367369052612,53.4588228968975,18.3104728981731,23.673107269378,352.6090186192,2672017.40570763,3109.83436762642,5.31306525298777,-241.844231122488,270.887225756081,612.856602861285,223.819222266141,103950767.014986,578.467456838206,85.5527101692262,45.3360302066392,23.3329352595881,56.3416209389721,-72.8537343992575,59.9885774706446,143.607989425096,6144.02869170805,11.1051612469757,21.4604153375308,46.2562243770324,208.933792731333,-52.2387406196837,2.90392006170682,30.8464203697294,102.951467044612,26.5746142208002,22.6766716311177,314.977555578781,198.127030929863,107.935222418025,44.2191494011721,106.456025134521,92.3670616264125,157.169803232037,15.4205864481434,354.246448817569,73.9519099157222,8.73218605107883,19.2012715682181
80.4218985177972,12356.6047666714,8246860.36277488,113.882290646795,55.3175504645318,327.468276934197,23.9305906262203,808.136956495112,92.1780825462302,197.393261116126,103.721624773964,701.664764239554,178.002863134744,30.987069551892,9.64227645875934,22.3187119499354,53.0722536348806,472.148392491698,55612.8710470107,282.844961074575,958.354847550714,21.5572416299784,68.9375820064101,84.6303080485352,277403.586587359,615764.979228717,93.9483873426218,73280.0783760607,24296520.6321072,3776.99575402658,2747.08093830482,46777.3412520522,36.8719480201568,31203.0599520662,34.8185746845758,56.7429882584618,422.036859608785,97.1051893614355,53.8404428104749,29336.8878323046,74748.7026496283,50474.9437440841,120836.390694851,17728.1927338588,3203.25900902211,9.85327619970743e-05,1938.53911831003,5266077.92493158,140706.671876937,28129764.6233092,29.63288597915,2.71759729570593,665.239877380369,176.193673236682,15.7659764837988,375.12127919991,570.629266466733,179.10165599435,56.8048428708308,16.4108415375944,22.737703465063,369.58661312021,2683166.62164556,3192.30588006792,5.14820613354496,-248.753424098295,286.539611259344,637.120463157777,218.870443581969,104209565.498383,552.853184475161,87.7305835527796,48.5798570227896,24.936760743538,68.8226380562584,-67.7483779814189,73.5545168711565,141.540050869998,6301.06648678784,11.2413771987695,22.6401444039453,46.7802637009339,201.049319142846,-48.006411934013,2.99770995146863,30.4120553907734,111.741385937902,26.2853812083628,22.6768081358074,309.401346733166,224.81954319067,113.966904061911,42.4315165696867,120.210393081088,90.4727607125735,177.717224231015,17.0990249888334,384.113686455801,65.4393068906814,8.53444279264499,17.2491854349165
73.5551974411856,14658.6101325167,8042935.00828909,118.040982064767,54.5806070353963,316.159103441866,23.7501468969206,867.80995418605,98.6632209474372,150.115273904526,78.8790864729988,692.167890848756,188.877362319795,30.5978785694793,9.04015129416545,23.5365391662238,45.5866860044101,562.907087748815,56086.0306968953,286.789879922113,950.832352763697,22.2238624107456,64.3657105943415,90.7779227640772,263469.543676803,515143.555634251,96.6403010747957,79701.6510924522,24464976.4749436,3655.81521902307,3173.84715626015,49084.1254596446,37.3214242644662,30883.8616490864,38.0374599900415,63.8102034451816,446.484240145796,101.544403232511,64.9571475951137,30552.284640415,82001.0140759533,53993.7065827493,168848.107440788,20094.6556617369,2687.9002508972,9.36025967908201e-05,2234.84902298028,5382631.98944536,144473.141794043,24807238.6283497,26.6283727460255,2.52169937207569,712.03830407517,143.770122407975,15.2121521816804,311.778519049325,459.278764799546,217.324977633529,41.6672733168694,16.7690618726132,26.2637261919399,345.416642788912,2630485.72819125,2787.33911032908,5.76112511673811,-286.073643813723,296.101791956509,569.060688489396,234.698945996347,88005052.5558401,503.618582438768,89.0555428114829,50.5016215127135,26.691299990184,50.3630385936315,-81.5698743845597,60.6561698300966,140.339318769233,6302.16044268783,14.8791393544754,22.9200856090634,45.0610219529207,199.869388964157,-56.030570306826,3.07239555104836,29.4721976446227,103.724532446472,26.3926899306041,23.8677568576714,294.273758523714,228.440875643239,103.549978625573,41.2728374356253,106.617582872124,92.138575440037,199.287338024245,20.0526581573776,386.811574800044,82.2498313233134,9.78935370581098,15.855180832348
82.3430589659953,12970.6373546649,8469543.70572655,119.937149844038,54.0246971305449,309.832266894814,23.4542227292383,837.568872635956,100.714911540761,160.585362996328,84.3806656352735,696.494206711659,189.534980064264,29.5832120872439,10.5030170678049,25.85949726009,45.7985109754333,458.848855106751,55500.7699394959,265.778812586543,985.658008666068,19.7177775974109,60.5752536461491,78.7657620688853,265145.25577668,436965.796761333,97.5618562082975,79102.0913593135,23837001.6812505,3915.61714736163,3543.88432029647,48037.8482631087,38.99926468733,29573.0312983549,35.9258537169958,66.6904428418755,420.676716632553,97.5128439900888,47.5535360244468,32174.5924245485,86405.4231839503,50494.5167573338,148920.62033143,20808.214674446,3567.08469343373,9.34486251394611e-05,2033.31899498512,6013617.31333546,147407.831451791,23638106.0865347,25.6044130389147,1.99681989961012,695.329975622289,144.681400312849,12.8608522961522,307.37544033775,508.556880081566,193.476511358282,45.1962552302975,18.8470674180785,25.9528280631682,281.563395679314,2727464.58478611,2967.59835528995,5.33603156895085,-355.355516964014,307.365630220065,602.141507805959,224.852686100181,84757173.4293334,532.000249249185,79.2605638596281,53.130948485692,29.0895853737621,57.7373310857099,-87.9661659088658,50.0556813212389,146.161290117254,6017.39735730349,14.1732450437386,23.1145070174489,48.2991657791159,230.091749642867,-68.4457736032813,2.77296359573895,30.1499913117906,90.9467033784606,31.8409196435593,28.5392241150214,302.515962901143,214.882039341724,103.25375252928,33.3957868438168,110.26719594542,103.426712566021,170.370336294293,18.5899814810779,368.911700865412,62.634318783032,9.82485063082658,14.4339997145915
93.2359190443294,13695.630518543,8797433.78037856,118.88792568619,55.9632802704515,308.683811407128,26.2231984957111,943.437457292907,94.35452359324,159.538975990541,83.8308345023925,701.452764701574,172.196574755254,29.7597884103531,10.8185499686176,25.5251092686112,50.9696829088462,509.455379664274,63515.1354549761,291.234058553873,1052.66003883968,20.5568355731995,63.6253645354668,69.7612391252428,264022.233973025,435394.516806774,101.896053605155,87321.42356154,25939339.2886106,4302.45064495073,3633.82932082958,48194.8402712753,40.3566348811608,34022.1814346898,36.4353407660825,62.4746569838525,397.491431314375,96.6384497762731,46.9211218828538,39674.669692377,83568.6600731891,49033.1811158772,156308.802447116,16942.3852947182,3208.40952227523,8.91972609642577e-05,2102.30271495394,6169302.54345017,179842.676086638,23925690.0372637,29.0838441072274,1.95080271524089,652.951607864576,134.119949024397,14.5350083014321,269.046259535668,493.159760422068,197.40002867574,41.4792669936197,23.1796688057624,24.8802713008617,312.617074334848,3294854.1376513,2823.2652279351,5.57468456255104,-340.047747402156,285.665403863973,573.066416029518,234.683375736639,80979362.6083397,558.893258653761,73.9221190402809,62.9673500064479,28.4275760827924,57.8528687299738,-87.9971890941636,49.397162353058,160.092952536957,6307.41932444961,14.8637166245429,22.3688277849927,52.8039709570135,222.351966460526,-72.4397305889498,3.59263902029941,31.1093587544435,96.2180905931163,28.3250253652732,25.3879049651792,279.585266495875,222.488876196317,114.146180012886,34.0344491515961,121.521794990692,97.399744611955,172.984215255625,23.0634679630398,394.065565023867,64.4152448712732,10.2475634142055,15.7907666983018
