"Date","MSEX_UTL","UTL_NWN","MSEX_CWT","AWR_CPK","CWT_UTL","AWR_MSEX","CWT_AVA","CWT_CPK","SJW_AVA","SJW_UTL","MSEX_AVA","SJW_MSEX","UTL_MSEX","UTL_AVA","AWR_AVA","AVA_AWR","CPK_UTL","AWR_UTL","SJW_AWR","CWT_AWR","UTL_CWT","AVA_MSEX","MSEX_SJW","CWT_MSEX","SJW_NWN","MSEX_NWN","MSEX_AWR","SJW_CPK","NWN_CPK","AVA_NWN","CPK_NWN","AVA_UTL","NWN_UTL","CWT_NWN","CPK_AWR","UTL_SJW","CPK_MSEX","UTL_AWR","NWN_AVA","CPK_AVA","AVA_CPK","AWR_SJW","CPK_CWT","MSEX_CPK","SJW_CWT","AWR_NWN"
2020-12-28,242.315834385838,212.025103589574,214.074063825073,390.612262832941,211.448327318626,161.665479374607,77.9740920372722,326.281577460619,98.4605824205797,137.662196975708,303.333068342389,296.52889608302,346.173477075668,200.414044400922,226.546136301837,156.037531356752,451.522819620934,139.988771374886,154.820492851892,199.12099436079,192.625440243995,83.4633922817024,163.491329642195,277.791935496586,192.034850769868,346.821396286264,290.67917378389,109.460386376954,190.536779344294,66.7979299581974,337.007964527667,194.730390230348,274.500419212817,191.341429407641,200.305323440474,105.845457946186,358.497381598662,101.147422596089,108.731896423237,464.73659120864,96.7414504684407,224.273597730061,206.857242077539,312.970556400403,284.650643003271,191.306941420321
2020-12-29,241.314529690734,212.242413791765,214.512104353039,390.939792935506,210.14190388074,161.552009929487,77.4980034238545,327.451744916901,97.9960216506272,137.002691727515,302.101623256259,296.724200259556,344.743008945331,200.399466940477,227.306876494886,155.513565789559,450.352382463534,139.508524393717,154.609898129321,198.573824092616,191.435315536784,83.124563879774,163.598992502765,277.223525183062,191.311652004604,345.743703788994,290.475216392393,109.701058614023,190.238148397092,66.8615360823563,336.479780609426,194.7162328833,274.781785191446,190.355322966651,200.473239954351,105.338373196819,359.049542476312,100.800421165809,108.835437380192,463.565716387473,96.4977126212575,223.968541121657,207.599093501573,312.488482733142,284.255637326179,190.846709721055
2020-12-30,242.435856841822,211.237612975422,214.27784946294,390.833958823218,211.347906324961,161.453447689886,77.4128070794162,327.205383547969,97.7186427569969,137.551739074675,301.439652722414,296.913909597775,346.344907194235,201.769831455466,227.666236001224,155.267706727896,452.598083406687,140.241942285639,154.416672113653,198.669479497782,192.533924563174,82.942424202404,163.703607183785,277.52625784174,191.172673996359,345.713550569842,290.297936125149,109.808443461745,190.28617305529,67.0022124997529,336.564638155712,196.047743028767,273.480872311448,190.546572552635,200.418989439118,105.760520007636,359.171454357525,101.330344486123,109.064422034209,462.707335102035,96.3190339271179,223.688694977867,207.442912337889,312.38243696474,284.747782332648,190.946522257564
2020-12-31,244.024340082699,209.809225602498,213.577607368446,390.696971937739,213.423358688018,161.937250443074,77.8382280225583,325.040841097172,97.8979615166068,138.398996119575,302.111181327724,297.030451753138,348.614221671815,202.642354074021,227.841317504924,155.148285116631,454.048625821407,140.740554282687,154.818828129963,199.914072625311,194.424614978969,83.1271934408603,163.767889794906,278.433171688167,191.057453354142,345.640927091293,291.167885926915,109.48400447767,189.609266839882,66.8388820916584,335.367433812319,196.895520206469,271.631583202581,191.129242388366,200.348765714674,106.411958068903,357.969197980326,101.690625285359,108.798550185096,462.189318783058,96.2112016162841,224.271197844856,206.070642556227,313.428024515208,285.790112750361,190.334180229027
2021-01-04,244.050951079934,211.118062564822,214.553211085531,392.075365151166,212.471719129109,162.201908702993,77.6064106632101,327.141112574005,97.8360453506418,138.106590253837,302.591356856128,297.69042810879,348.652304738975,202.342407847946,227.851554303554,155.141330397288,454.957936096291,140.525903931241,154.727860193723,199.327644147931,193.55773572317,83.2593158842431,164.131731876468,277.161358727607,191.845695555397,347.834834738033,291.643766599876,109.934581239896,191.171851423353,67.1569022669381,338.131177764342,196.604080444134,273.326094826149,191.469383611564,201.055569857685,106.18713026063,358.647093161573,101.535520145992,109.316215584932,463.799143858044,96.5463145644159,224.139444674596,207.402166135302,312.834523827345,286.46061289041,191.231260491588
2021-01-05,243.81978901916,207.358185770497,214.061617908638,387.408009459057,211.783649035628,161.91357649043,76.7786324631486,323.078673477108,98.9783076697999,137.519951460246,305.125541164019,296.707950251836,348.982577266327,200.839473809178,225.53826536844,156.716411471556,459.134194374253,140.143001152654,154.49223620006,199.225225368016,194.184584555847,83.956607946487,163.590043402258,276.526280671584,187.614119112675,341.310596432454,292.162165065896,108.458490495123,189.522035181145,66.4596973281999,335.213153720145,198.064402617975,268.458310294327,187.439326405356,203.448967828567,106.638166403908,362.279002833607,101.812194673383,108.181330020569,464.611585714406,96.3771876434908,224.480798434766,204.826653642164,316.002492853197,286.749705196581,187.304482197441
2021-01-06,241.158543227964,208.581428604477,211.868213174804,384.6078184369,207.301992847377,161.755062666164,76.8164321745552,317.749262139926,100.853639580396,137.147728876714,308.402201766654,299.143379668247,352.791689325937,205.188392239586,227.739533660655,155.186859148606,456.992035554367,138.476182225582,155.91153310266,197.378877171747,198.293783543777,83.0550204562883,164.932788716293,273.692871625469,188.213103619435,339.598751505363,292.448163464123,108.670937924644,189.75582851534,65.4126628268041,335.626673531673,193.775552851187,270.041991412461,184.578624840615,204.919561340828,106.926814491755,364.542943687298,103.023117802132,106.476994309725,472.504422130483,94.7399275351126,222.418478728774,201.447884621326,314.027697790083,281.457858320063,186.181697240797
2021-01-07,241.002835895493,207.816280774354,210.649826189577,382.339655378922,205.975998038644,161.577639689839,76.8658446945876,314.396677672514,100.63169474559,136.484081358476,306.430284214114,297.888948411831,353.019457642763,203.743938225011,228.945886364135,154.364822660623,458.890625190564,138.234850202891,155.428807496357,196.460320497635,199.562179205745,82.5239471727389,165.624402201919,272.118901601004,186.611903357198,338.133714928509,292.768994158633,107.693599122476,189.848128437354,64.7122281242846,335.789919817276,192.411452119404,269.051424191637,182.720892441792,206.128026358832,107.444241231907,362.793029504694,102.843586994065,105.336840228658,467.215001497229,93.6793864786331,223.107150455131,199.322407251219,312.520331482424,281.019519006685,185.174266013646
2021-01-08,240.663102283434,208.054154732152,211.851754315579,379.899519522081,206.860924679102,160.870069182435,76.582648568406,315.560792164964,101.639510410248,136.206405573872,309.307681446258,297.702776844773,353.517082255835,205.369923020789,225.79348547189,156.490310281131,459.163069749324,137.434688020534,156.012299726817,198.441579808094,200.419538387235,83.2988640752242,165.520882950274,273.671598113561,186.445841069595,338.044096667932,294.051057362971,107.410574018259,190.178067599845,65.3027348908452,336.373485148507,193.946995741055,269.359366323992,183.715010165216,207.443526760573,107.662834325461,362.066308653364,103.438918875453,106.298042469064,470.666380468698,94.3713875308746,222.269576881039,200.060437371477,311.894295267005,282.798536250858,184.314284752498
2021-01-11,242.300119588582,209.314238057097,209.818219156216,379.243954487432,206.282382153065,158.969778626733,76.7414230222857,315.714832680853,101.65391032724,135.562359655436,305.697395411696,294.270154896652,351.112437602756,204.369743960967,225.761742991699,156.512293280575,457.654781862337,136.746050256298,156.056335036688,198.880884501137,200.980089115346,82.326587023331,163.612394144726,271.044639488641,186.693480021441,342.390872953545,297.524557763539,107.255542609593,190.705194127599,65.3802080295409,337.305816528319,193.002448873427,270.990765810587,184.313876011114,207.801557479303,108.171897046703,365.71842322289,102.920641172928,106.424155153982,469.920253942269,94.2217970599685,222.206851218547,200.158076073519,315.040325141565,283.34475056681,184.507075048535
2021-01-12,243.488691245726,207.976604833448,208.82180926382,379.331873537635,206.314653812003,158.779304158497,76.4641846267828,314.666995132805,101.749226445707,136.200420422911,305.3500282901,294.211698198524,349.39008062571,205.140048077965,225.747761897054,156.522001042247,459.245187967213,137.252966509102,156.21231919852,198.174729533359,201.011562632947,82.2330427005449,163.579882369289,269.757446623048,186.379098998937,341.88238110329,297.881043922142,107.387648689838,190.149226270616,65.208821603718,336.322465008699,193.729917628554,269.2589757783,183.164863472128,207.753316522854,107.662751107193,365.195333108571,103.30218741912,106.145187562591,470.058382310427,94.2494997979618,221.984727580831,199.493800154142,315.490916723354,282.055463582358,184.011969274279
2021-01-13,245.241207817508,208.810200513622,209.269671549456,383.582101411575,208.242109405495,158.446515046172,76.693318024163,319.527080247212,102.095318238855,137.52795470202,305.089928062667,294.961785672907,346.875353132001,206.441754055072,225.466958774378,156.716681015145,456.442525240217,137.95321488184,156.937951729024,199.015090410624,202.889475200796,82.162986624633,163.99690102762,270.336029148809,188.94276998363,345.713436075788,298.50534841241,109.089671498403,189.750939914477,65.8839730899113,335.61803325779,194.959240769617,270.338222497927,185.610192736878,205.425570077451,106.613372458409,360.338122196815,103.829198368329,107.244181216711,475.909877761655,95.4227422989265,220.953578970762,202.574977594206,319.686979762939,281.941349832317,185.688299960956
2021-01-14,245.632151408452,207.899994043297,210.860432445676,382.373168971453,210.156974591595,159.010469874201,77.361679943484,319.811612139561,100.996250024496,139.074592844822,304.750223938538,297.808738188648,346.322413658185,206.541005110675,226.520478511658,155.984427931641,460.233256273784,138.664103875177,157.894166912152,199.819568164791,201.023829615176,82.0715155165133,165.579805578672,272.3909700546,190.243995677783,344.757515863604,297.442903343798,109.410528612645,190.499658298301,65.6284483088927,336.94228013054,195.052920293793,269.159800904339,186.507876446793,206.072990397143,105.414404419552,362.756327131791,104.364251093411,106.828244766074,479.633516477635,94.6761285750526,219.607356825917,202.755393848252,321.832323042771,281.363182052293,185.835754883705
2021-01-15,244.006517508413,208.005153760567,213.232206998686,383.698708756297,211.130009546886,159.698172373922,77.6623651495776,323.134443832729,99.8056242248998,140.817517562108,306.993617239406,303.511795213965,348.614336109815,206.69456351401,225.832594803003,156.458105327038,457.582391915886,138.346125645394,160.234998587372,201.202971466241,200.093046396825,82.6756731300526,168.75068490477,275.4548583294,192.724428326133,342.650297057757,296.156511416503,111.41186062286,189.498806895424,65.7104441614335,335.172031679283,195.197961688058,269.295960300559,187.465768272182,205.35864381947,104.093319742449,363.067667784518,104.603570153204,106.961710126529,482.752626846249,95.291830036738,216.351598651518,204.861971758467,322.108571976341,279.139837629533,185.503620912859
2021-01-19,237.941745711081,208.348345174288,215.486122415382,381.61098464337,208.114112124993,161.038689511693,76.257930682951,322.079413602068,102.004853137979,138.249583062962,315.790220500318,301.502770117864,357.279226016762,205.909275375391,221.25723339446,159.627910904693,452.539965622378,136.068836552201,160.519434417352,201.640805984165,202.951317471472,85.044682869381,167.633687412697,278.366494738463,189.527893762226,334.699079783742,293.67053862297,112.21581425467,187.723210298763,66.0685002604594,332.031490604461,195.939567804074,269.740240631945,185.097174944251,206.476000016819,105.991571137522,368.090830373242,102.881712004759,107.544544159912,489.906568666538,96.703963055268,216.735652499012,204.19312257765,317.652158697563,280.242793384847,182.756149546281
2021-01-20,237.515869525761,206.52001848317,214.389308503719,380.710385344033,206.682331790667,161.279830229712,75.738925798584,319.197685838889,102.823223258953,137.130181350308,315.248306537218,303.404358886215,357.918696642097,205.894008864868,221.208881504805,159.662826018558,453.47556378864,136.02902726184,161.772192014261,200.312565129013,201.55504913682,85.1906147503319,168.69097106246,276.94963362761,186.330144916169,331.162910620344,293.230792397464,111.075192915949,186.464011830963,65.4838442509251,329.804314756724,195.925039209371,267.373192770265,182.199461392324,206.963286823116,106.849774506765,366.671003124467,102.851617485906,106.592857392972,490.95578986288,96.4968680211465,218.427123171175,202.366161808328,316.426916411311,280.58390930577,181.09893461704
2021-01-21,234.105449112631,210.624877705432,216.081176415315,382.005049107598,205.345662850279,162.545329069035,76.2967416473335,320.297438274136,103.157524949174,135.679210814853,315.082302798577,302.258198769159,363.05789384666,203.046097545886,222.828171139798,158.494057696405,448.980444755602,135.143219263824,162.430428803855,200.321504104518,200.251544120948,85.1457500904405,168.053711793302,279.135130934436,188.062160209584,332.990200778617,290.929913213818,111.00099062835,188.321892316328,65.8796478081699,333.090383515154,193.214996921113,272.687602453531,184.642596303923,206.259485024622,107.980344859946,365.040749352271,102.18184602262,107.237134340629,492.879983311309,96.1186544712392,219.315912525447,203.06341055169,315.020041542629,281.738101659257,183.519224212083
2021-01-22,230.878984275798,212.823150443243,216.848696172109,381.790357839821,203.244937747969,162.992491839946,76.176675732279,320.374004107572,103.574229038243,133.956621821786,313.467311413219,301.929927352007,358.054179294633,201.2883799528,222.299038653278,158.87041296484,444.280024180926,133.652412793965,162.159996929595,200.481993094548,198.20294335462,84.7093299925472,167.871191761077,280.126675145502,187.637299825762,331.876226217734,290.129610413748,110.753777653088,188.315826660159,65.996928904889,333.079621937406,191.54241719001,275.533604389252,184.680777752195,206.375401287448,106.60942372305,363.831400068987,101.05464872641,107.428041407237,491.986621227193,96.2928766565512,219.681048050229,203.11192759472,313.976341598432,282.432868558888,183.410162307634
2021-01-25,230.191897577453,217.046168351273,219.772414594812,383.777231385319,199.899792126286,162.227179273885,76.0136502334393,319.22607057358,104.11558779211,132.738723404841,317.022841606958,303.776460963405,356.988624260891,198.406234384175,223.776718256061,157.814391763203,438.559650939655,132.627120025563,161.929660888571,198.720292284256,194.940787452916,85.6701545559033,168.89782411019,276.349795174748,189.654594077532,337.473948530394,291.491863582906,111.172870411114,189.627840126981,66.3615198652541,335.400270283089,188.799801314402,281.000965319281,185.305759215868,205.301374472279,105.640172617542,367.43317771579,100.279429456028,108.021519124167,492.696559659311,96.1539273734152,219.993006228108,202.384133929424,317.084554886819,280.3521733178,185.642505111569
2021-01-26,213.710007618764,220.888290453804,232.864431024558,381.769282448701,197.495054062832,172.620767838096,75.8716609679646,316.120207587182,103.894659422766,131.671545523408,297.545358585192,284.468164393998,331.4280253133,196.390048502786,224.365070842736,157.399427150652,437.550751756855,131.62811900978,161.847539700475,197.826587963505,192.59568176455,90.9336134537531,158.16255200943,292.8121376797,191.487048375191,319.284506332671,272.81654957476,110.534802314256,192.548366264741,66.8618794339535,340.565859736815,186.881252859258,285.975188665028,186.356802406846,206.375512292244,104.790840591907,341.970028991399,99.524063451247,108.835985026081,496.569782397178,95.3980274100486,220.104655162744,200.415089577496,295.110595314697,279.233583808897,187.530368036648
2021-01-27,220.377604395108,223.432693192657,236.454216760804,384.546247321988,200.612205011615,169.942666733918,76.4029583415414,318.450755261393,102.241032007851,134.923481452736,304.215852215236,286.317778789365,341.768373413276,198.114533370447,225.914106039736,156.312717792058,441.231089911817,133.692707867515,163.306121927799,197.846048926108,195.635529605497,92.9722087312373,159.190933757716,297.326049893298,198.421984666377,332.923762668999,277.049071014446,112.334982400843,196.385899709853,68.2191672677337,347.353446737199,188.522262810261,289.269311134819,191.444806850533,204.874372085721,107.378896238782,349.762876739566,101.085119889287,111.045342740454,496.386196122809,95.4332914853312,218.120995767889,201.892604054689,301.835596675857,276.744538585673,192.631940213774
2021-01-28,223.242579274014,215.090393980908,235.88740397401,382.92339841249,203.701132308758,169.081869909771,76.0170129686061,316.257209634826,103.309589228466,136.27235929156,301.949865433806,287.177539406199,346.211388878783,202.165738412898,225.375698650266,156.685274451255,451.064176798994,136.107920831778,164.623673287402,197.318209362291,198.647801614519,92.2796948163885,159.668969040497,296.61328940274,192.997202377624,324.821502732458,275.645771492663,113.715383262861,193.43000762427,67.0670638238081,342.125262158423,192.37729566027,278.468885427999,187.244601303213,205.738973320717,108.452389714133,346.515193791024,102.911274481729,109.169995605433,497.298041252737,95.2579967959449,219.880828679419,200.501952655533,299.032967232351,278.239020287655,188.919639059985
2021-01-29,221.641125751768,221.380185471554,234.483753402524,386.391993112512,203.451958826625,166.796935057023,74.7916443930596,316.730031672281,105.142308967428,135.884837150502,295.285797426201,285.93404609684,343.727824305224,205.177302331382,223.447254165312,158.025972951736,449.838085794641,136.970862567504,163.111835729485,195.825858587979,198.404806714858,90.2430668278999,158.97758574296,294.848334189798,198.092162998693,331.989951249568,271.920768777266,113.701140663093,198.560627210082,70.0273409027741,351.199951178438,195.243045954616,286.612069618263,192.491086638111,203.875347248795,108.144003274008,344.971348003733,103.563712562943,113.988662424108,488.538250431863,96.9359460840335,221.900112751864,200.801709018552,297.700634275624,278.689851761528,195.641869948663
2021-02-01,224.472665317943,214.740359333435,235.287679820923,382.244357201637,205.353631866261,168.748544933709,74.7575963321796,315.95007040749,104.576577186168,136.485661151221,296.163759800251,288.322709660083,348.119046951871,207.188519261392,221.497208232432,159.405065000072,455.150419172698,137.1181097207,163.657692546562,197.445684634378,200.259278489937,90.5113784948872,160.305673074773,295.859216121357,193.026711319878,326.27400570161,275.102340717225,112.86111884521,194.950146713391,68.6134585627784,344.814005832084,197.156864203611,278.015767095386,188.516968270533,206.063845753302,108.622178532706,345.304539653214,103.675063221041,111.687169779535,489.518874661425,96.7413784684913,221.157523680977,200.307219030682,297.988223307147,280.062491576638,189.984386807272
2021-02-02,222.072112859341,213.497400157046,236.318291455874,379.404172235487,202.25798208934,168.89454136488,73.8061282820244,312.491955116832,103.93042223833,135.321993556118,293.691630857233,287.69752330391,344.396213632725,207.674847373078,219.456722840982,160.873556340962,453.270914176492,135.533077380917,164.154186413634,196.751692880764,197.240478492286,89.755874740151,159.958054412242,297.155132947112,190.263674023027,320.896184704979,275.340405929994,112.364928664509,193.016685865875,68.0552523570628,341.394220968213,196.694081578963,276.406543399586,184.583948176825,207.594919059632,109.54829554106,343.037698676135,102.476614231545,110.778526303843,488.64641119693,96.9137873386743,220.486603259499,198.114844729503,296.031955705678,278.228466884696,186.688555494883
2021-02-03,223.435496750655,211.699891877296,236.242349076914,379.261454920563,203.56472254916,168.91964185376,73.8037815067812,312.428339537618,104.239762113343,136.603354972938,293.587928035605,286.739605773901,346.510540055396,209.02319257913,219.411805495109,160.840619963437,456.291573022346,136.385295052394,164.676346127592,196.785652322009,198.514767063387,89.72416344123,159.425473837128,297.059662217235,190.463378670078,320.164535741582,275.299469944332,112.680080892558,192.677917605848,67.9241262361967,340.794998098527,197.971145055525,274.079369796723,184.222419916958,207.672984059619,110.58560256381,342.857656549257,103.120981687822,110.565092995238,488.730238302668,96.8971608971198,219.785266702234,198.074514016796,295.876609920007,277.391470550188,186.290657051648
2021-02-04,222.86898155688,213.445380139917,234.311723520936,381.862120698621,204.712195107022,167.360788639822,73.8068290090088,314.240786537917,103.732271433795,136.702661198399,291.200816615862,285.804180977058,345.63202355872,207.85359152257,219.652606234576,161.017157866623,456.21658174791,137.298121251665,163.693867118507,196.577825448264,199.633773729076,88.9946276262268,158.905357204309,294.632052238035,192.172201863649,321.992583787942,272.758918340902,112.780499907156,194.234896120879,68.8642406579069,343.548906039751,199.078881734887,276.339180722566,186.779767338263,206.248949422882,110.505224975086,342.044661147738,103.811165254412,112.095375133005,485.915317971782,97.4552505308572,221.096534355162,199.223552507379,295.175027940611,278.7534631732,189.073477216096
2021-02-05,221.133228076202,215.829729083438,235.946692991422,381.473187795041,201.689428592465,167.603616315155,73.4314305378381,312.183959521056,103.763723903298,135.420887286368,291.751551870089,286.258002769271,348.323900608128,209.865546351117,219.749360783526,161.088091298184,452.466320379664,136.029610913318,163.671396605575,195.491392012891,196.686012698649,89.1629566494417,159.157715094694,296.687821872906,192.517055874089,323.081714249722,273.154644041012,112.650153341553,194.80793500388,68.9669207403378,344.562482960031,197.151871753586,279.426092015511,186.108282202309,206.459040425909,111.541350422506,342.192518018095,102.852038186839,112.262533898579,486.624377142747,97.3130459419029,221.126835025724,197.919573448295,295.302618314105,277.251097473108,189.438707107989
2021-02-08,218.806521862159,214.501617656788,233.625499014987,382.212470472951,201.551518298867,170.143877945354,73.3520759075899,311.128568041501,103.364673565957,134.953821239383,288.56610594822,284.233474406928,344.658995472008,209.782271669697,220.68063779535,160.40541295459,453.686528928734,136.66009107768,162.348332803852,194.451628964961,196.551493528925,88.1894402641169,158.032100516639,293.769119479902,190.668410700991,317.694289328387,269.014626436335,111.957818015232,194.134545265971,68.5699080781599,343.371384711181,197.230093055114,277.70662212934,184.8358044905,206.058903500452,111.926050363519,337.669312285041,103.328750339061,111.616250356529,487.743484455454,97.0892421491758,222.914387751958,197.250494264261,291.399205160692,278.017760588383,189.150977933303
2021-02-09,219.590394308829,216.102091736636,237.090465294473,380.597549618268,199.284247534078,171.563735019644,72.7295593275575,307.795985936352,103.479557628962,134.731014616202,290.396909234578,285.720909420094,345.893617901773,210.361787010173,220.239166654372,160.726323331783,453.442547736203,136.009187585193,162.853561696633,193.190410475232,194.340501485287,88.7489648779582,158.859077854529,298.126103460273,191.776256308433,321.20273520612,271.259575087673,111.833192627743,195.478649891327,68.8921014565364,345.748758217306,196.685272742386,279.778692369017,184.135690260463,206.929552594738,112.110850105309,339.060489983318,102.836611471295,112.140740845732,488.828580753487,96.8732584958101,222.220675157018,195.137668082945,292.599776362057,275.349283973492,189.661391608587
2021-02-10,222.740371077579,215.908526045766,241.138655294294,380.791788556485,198.740289037982,169.475143963109,72.9756441078816,306.44462594107,103.453351129631,133.873297363408,296.337880515099,291.638519610151,340.931766101774,211.647727941705,222.063725965866,159.394791671719,454.195699057779,136.30450561985,161.463189598349,192.243614945355,193.810024442045,90.5645928820684,162.149239150071,303.216419012225,190.383597737325,325.522658741493,274.561797953715,110.935493652534,195.628239507848,68.4092625297086,346.013325363757,195.482954815042,279.528102311574,183.468139693644,206.823945565418,112.824569485607,343.361127652137,103.059892448354,111.35476792033,492.628785723063,96.1201611256392,224.117893653673,194.280916716146,296.311081679993,276.35063246081,189.9033193402
2021-02-11,224.09831576639,217.310304772566,243.422389819544,382.403500628112,198.069676164161,168.801236647075,72.8716031149011,306.058019796738,104.357540203861,134.782491556284,298.721905214007,291.435827728676,338.853297423849,211.235319131348,222.967153112649,158.746322137248,453.236105161733,136.593445630154,162.217494563136,191.187415211441,193.156057633481,91.2931899903896,162.036545223239,306.088108810253,192.91264345464,329.620679801782,275.653629097451,111.923283051363,196.485058952121,68.7201110612208,347.528807224293,195.102034238524,281.342969410989,184.040249573921,205.948549129494,112.058315222525,346.17982019234,103.278359436284,111.860763070343,492.547818293839,96.1359427826273,223.070897155594,194.035826574352,298.743534768734,273.541348353023,191.538855535856
2021-02-12,226.146963136715,215.934928556821,244.03374689767,380.862522981535,199.382970010128,168.385847254312,73.0539832392401,304.809198905408,104.731532402799,135.821858965844,300.219779879572,291.852676352526,335.755573402557,212.107232593232,223.536448266589,158.340987240758,458.090616133107,137.506026518739,162.384660661314,191.177728062376,194.436778561915,91.7509365977977,162.268285414968,305.319412955675,193.179344625603,330.547831080827,276.331949652201,111.587584558206,197.346002246866,68.5688334401706,349.051581835203,195.907355674627,279.562334610847,184.09572355483,206.778471255562,111.194184094827,345.636695987949,103.968372666689,111.614524730793,495.790321155148,95.5030678357882,222.841036432969,193.244095335212,298.274837081127,273.245642269172,191.606251660184
2021-02-16,227.53439323027,217.841430690541,244.582994416648,383.305485597354,200.15747804052,167.873177542483,73.2980784020078,307.006329300389,104.067082007391,135.033943511612,301.89860171057,295.336361128377,333.695651180589,212.222453209243,224.105897235979,157.937627502816,456.567984654751,137.930992707498,160.940753987567,191.329505570124,195.192052756479,92.2640106867549,164.205185324577,304.63220268375,193.764255626966,335.494213661189,277.173273314875,111.311139769246,198.432430040544,69.2114650482557,350.973194736374,196.013745143424,282.03058278024,186.436203260737,205.452123391304,111.839244812384,348.906060079968,104.289695160446,112.6605845134,493.873184168196,95.872367453131,224.822465385356,194.637060733877,301.09620553898,275.892198505515,193.890109176223
2021-02-17,230.52102927957,219.258934721501,247.262609746754,386.226242655505,200.591852127388,169.276971426829,73.2735843851203,308.5494342877,104.033107885383,135.328016176888,305.105263992004,298.56969213291,329.315601819656,212.753916750797,224.61227370577,157.580760953348,455.263981887503,138.588063650883,160.524587264507,190.833265550584,195.615636866894,93.2440121805268,166.002927253467,301.294713896979,195.447074029269,342.080952101421,279.491059584722,111.871497882978,199.156878627461,69.8351584863736,352.254577003668,196.504617727334,283.865755091355,188.053943384627,203.886593508828,111.595653567801,354.482309610464,103.79288351481,113.675811027349,491.225833912342,96.3863025917058,225.403855675405,195.615349370495,305.908405108805,275.890055683754,196.075427866852
2021-02-18,231.870619896489,218.174668693619,247.881204121039,386.312088550928,202.268014479973,168.668914698717,72.8553722295621,308.28156653192,104.158318681163,137.394148375257,302.600558690758,295.759251443434,327.387580488319,209.761821012042,223.575172151227,158.30836788816,459.46345060504,139.897242230415,161.458998812715,190.625195971576,197.250221099802,92.4785468956672,164.44035102134,302.048504035342,197.464533008424,342.39203274566,278.487119664831,112.547531553178,198.3046315286,70.4719590637631,353.761938978353,199.268229220684,282.46197194742,188.695387109399,203.841303389089,109.8918823096,353.287749857064,102.81240458127,114.712375432039,488.848578566266,96.8527357871738,224.091758849971,195.445504651105,304.877489653664,273.983296097253,196.958023064686
2021-02-19,232.89062575886,219.261394821435,247.188793945136,385.759734993749,202.592798905931,168.709148630553,73.4339875915892,307.053210935195,105.476972917717,138.26296887324,305.849036419268,295.190034911764,325.947376161064,211.090914604576,225.922003283724,156.646603524283,462.032063280986,140.47928422904,161.808247135941,190.138176423101,197.566986690293,93.4713180902267,164.123870203647,301.204762767762,199.696816199444,345.603661934741,278.553504933017,112.630056548106,196.208317865436,70.3764524741942,357.501682084883,198.005607561241,283.868939675941,189.938299386188,204.132742848972,109.196966176268,352.866899407642,102.384643314899,114.55691393313,494.678876086792,95.6976365407539,223.607066721732,194.66674626617,304.514257473851,272.690669167305,198.758543214377
2021-02-22,236.392972539272,217.050124912088,245.471643037618,386.750862818664,204.232191828978,170.440890838952,73.9044413917458,308.860954377198,106.075226687866,139.280222541058,309.933131718933,297.45751857769,321.045587825325,210.735109630161,226.619770170282,156.162812315526,463.050663627303,141.149928945261,162.22626998925,190.769060611883,199.165703712279,94.7194735070322,165.384560099618,299.112378483096,199.152093766996,347.315660986155,281.412748304328,113.210419648804,197.754508663121,69.7853195645263,354.684413116364,198.339356598399,281.006139446706,189.559744525662,203.608282539157,108.393558037269,357.395607584992,101.89587733066,113.594688529769,494.935688114997,95.6479337977095,223.029380446295,195.812819111321,308.422448789021,272.891019795466,197.702915360105
2021-02-23,239.421005434263,221.457027361005,240.847808541225,392.838484154751,203.001233317307,172.949452797048,74.5568179056421,312.45045078957,105.185457664473,138.379596252782,318.507018493113,303.1911819627,316.933212718706,213.865474687829,223.685994703361,154.141174895633,454.878275627381,141.419326844142,161.486892761425,189.983365583067,197.965267749546,97.3397672691374,168.572448098401,293.478116557495,201.90780625841,358.816269654686,285.554645464337,114.47640629839,198.279458168114,70.1655834773471,355.625926181513,195.393132525649,286.71150333813,192.265928340227,200.403381987235,109.094487750346,368.281300920345,102.090360526386,114.213672020932,493.552482479654,95.9152297337244,222.012900883055,198.088538778638,317.816490936895,273.010834607574,201.339633438758
2021-02-24,240.447859468936,220.795222169305,243.786972367376,389.67280678323,206.349205866957,172.760011293697,76.0542114374429,318.439133309431,103.184921920559,140.51444772978,321.017044505413,299.814029311919,315.573950690759,213.097349125797,221.67827415012,152.757647214648,453.661663426869,140.657926442636,163.108779973591,192.093742587337,201.230175093994,96.5726835370011,166.694748573258,297.059585115015,204.419360037167,359.282905157658,285.241865041364,116.548682672706,199.402297480277,69.7038846230354,353.612072594597,194.691322141234,285.854725957825,194.862277682025,198.788449497597,107.411410641352,365.716843204702,101.540710829404,113.462146260382,494.005129158786,95.8272715985087,224.242687406184,201.88525247406,320.029576676598,273.301531000873,200.857308766353
