"Date","SSP_MCS","MCS_SSP","MCS_SCHL","SHEN_TDS","MCS_CCOI","CCOI_MCS","MCS_ATNI","ATNI_SSP","TDS_SHEN","TDS_SCHL","TDS_ATNI","TDS_MCS","TDS_CCOI","ATNI_MCS","SSP_SCHL","SSP_CCOI","MCS_TDS","SSP_SHEN","SSP_TDS","SHEN_SCHL","SHEN_SSP","SCHL_MCS","SHEN_CCOI","CCOI_ATNI","ATNI_CCOI","TDS_SSP","CCOI_SSP","ATNI_TDS","SCHL_TDS","ATNI_SHEN","SCHL_SHEN","CCOI_SHEN","SCHL_CCOI","MCS_SHEN","SCHL_ATNI","SHEN_ATNI","SCHL_SSP","SHEN_MCS"
2006-07-12,95.6678415147184,101.848404443579,105.921081932935,104.832802449284,98.1060677604878,98.1060712523328,102.831361525894,101.011573244794,96.8210965443111,103.808406578594,100.858252433389,101.958634914363,96.1287389102177,102.831390113194,96.1224885703271,103.807878958194,101.958641096679,103.05309196186,99.8474496425074,111.521976323538,105.122740606937,94.322332142363,104.827462334223,104.817735817909,104.817765715444,103.025325281647,96.284959622243,100.85824786352,97.4769384081465,97.1546551458596,107.083766263399,100.671774199361,105.264479838586,98.7509909664809,102.832693459107,102.784737696667,96.1224910133207,107.510536338863
2006-07-13,96.2519212587469,102.470243190472,106.798098604311,103.176468755433,98.8044886940341,98.804486376289,101.143915799421,98.7372541423378,95.2913328628786,103.62315473502,98.1880940363953,102.984825368695,95.8456220801437,101.143896603849,95.9134738510375,103.702623459294,102.984820959725,104.273296214327,99.452121675738,109.958972412875,103.87800280118,93.541382884428,103.479957498619,102.35150940567,102.351478633295,103.433218933731,96.3825591123889,98.1880669867062,97.6509314076776,96.1175803930082,105.582957816635,101.965868682827,105.386637670517,98.1846298696291,105.371603145688,103.881932865416,95.9134737448733,106.893925007363
2006-07-14,97.4821997915153,101.160484316216,108.008681977386,102.508835620876,97.3804382269257,97.380410590784,103.164936775859,99.4481566995849,94.6747462393049,102.5147820885,97.9868308160832,105.253667720685,92.3525956300288,103.164938889758,96.0522633644186,106.522809019665,105.253689512286,103.983555810948,98.532276583479,110.423620350387,104.166637882844,92.4810865271362,106.581612257822,105.871831833149,105.871847688866,104.38989298418,93.7614499427882,97.9868134214775,98.6953989059097,96.5425325780128,106.029126670054,98.9095778884749,108.100143364445,99.7124249460167,104.460473129394,103.422649344131,96.0522545865249,108.557247424686
2006-07-17,97.9625033291257,100.662080282407,108.53124396469,102.237491169504,100.552987214607,100.552963118225,104.778907000073,100.513996745409,94.4241195175256,102.364510237584,98.9020615896918,104.590123217666,94.7791506377706,104.778894093212,96.0607620727888,103.577235196537,105.917223853813,104.115632135614,98.3965903531357,110.293126580659,104.034329063853,92.0336162630871,103.499036761494,104.07896059,104.07893777636,104.533649738205,96.3541647218069,98.9020633850123,98.8400965636686,97.6998666351976,105.903833558305,101.770281506357,105.101396955286,100.077052361342,103.331667128124,102.182833839463,96.0607537128785,108.954220033844
2006-07-18,96.6992458159998,101.960118500913,108.040154555936,103.650566000007,100.667581077996,100.667573542414,103.901889235806,100.968835267742,95.7291908028164,103.393931423289,99.516400838491,106.115222096385,96.2691733594459,103.901887862961,95.2567413727117,102.123562727946,104.372776527776,102.852215379961,98.5625467977338,110.708354086908,105.296767260406,92.4500673034087,103.302420839337,103.089184613152,103.089187033212,104.357341279714,97.7064419973488,99.5163942234918,97.8460627856172,96.9563940248082,106.302516273368,101.963627991967,104.50604503696,100.000967316776,103.729000319921,102.96044188151,95.2567241066761,108.87138777135
2006-07-19,94.0387963373002,104.765338948735,104.799195618954,105.615706822893,98.9446824814646,98.944676129539,102.081016737017,101.977271421125,97.5441917025176,103.514073251389,100.873247435778,109.421725627995,97.6212918720593,102.080993493327,95.4934194461627,101.061677491894,101.120588052563,101.277218291556,98.9219519003122,112.678756157066,106.909211077915,95.2233398050356,103.810158392819,103.04688728582,103.046885984789,103.976795757181,98.7224196988552,100.873234397934,97.7323733377742,96.4399995726281,108.194507801132,101.462441268568,103.159696590497,98.7810001177812,102.435261909194,103.508767461003,95.4934022142374,107.54320918685
2006-07-20,94.6354606265235,105.4300656138,102.82073843514,106.767327029553,98.8533619806787,98.8533555935252,100.909095459184,100.159453878293,96.4805619553665,101.489058338244,99.6461724268939,109.496586781616,97.4644117444944,100.909051293461,97.9021199919348,101.796167850567,101.189731121055,102.954895592099,99.4819474207132,113.654391366479,105.138231605518,97.0210585539128,102.845004072235,101.958944984209,101.958920974835,103.388197045375,98.0049135786722,99.6461663888944,99.6443208430775,96.5615456985208,109.131311185945,100.519087279752,105.012031986582,97.7714232014931,103.19311125717,103.639221851676,97.9021281380559,106.444096440451
2006-07-21,94.4324954275507,105.203936478752,104.141339096915,104.225825077417,97.7601305651868,97.7601402249863,97.4298429659296,96.920867673128,94.1839310891104,101.944654998446,95.3779268150902,110.411416242574,95.5722603031034,97.4298017840939,96.4347063173538,102.703620362911,102.035169317483,104.324645174494,98.4374209744633,110.438743864097,103.739427240961,95.7748991923206,102.393507129056,99.5710708822812,99.5710899512982,104.473728073035,97.1312962157426,95.3779455569061,99.1969821479161,94.7240074943677,112.218970333592,100.077814867826,107.522136507862,96.2609408060798,108.076512875636,105.611426729959,96.4346980651157,104.799598655226
2006-07-24,93.3637993287335,104.013378827872,102.76848097419,107.800502657216,97.4367691679319,97.4367300469437,94.6375785348638,95.2400697598564,97.4141919106303,102.393475764471,94.3217486609263,108.469820272266,96.9367717923395,94.6375597178316,96.6146114842357,101.88106787378,100.240851935203,101.400498941526,99.0544473669387,113.740286250665,106.647162066053,97.0374588154888,104.443422545272,97.0468421934991,97.0468368612299,103.818876800275,97.9091909228381,94.3217231188346,98.760260708165,90.4262950083916,115.573726566175,98.0742505829864,106.460406076202,97.8696742576164,109.749131143565,110.403177048577,96.6146032753593,106.5510441111
2006-07-25,93.61153292255,103.737362817977,104.150779754196,105.52559924972,96.8288936767212,96.8288922455493,96.2384211652132,97.1038078560103,99.4699027108283,103.636920347724,95.7939854877106,108.611514669022,96.2053760312729,96.238402250789,95.0587364259426,102.246309518473,100.371811589258,98.8591314642395,98.662206156549,112.721292294586,109.320026072285,95.7322781145333,101.451360973747,99.2938486935662,99.2938578651858,103.407772510096,97.5581905276788,95.7939781871643,97.5609117635016,89.9294852093817,114.538334132602,100.883859788949,104.364311919769,100.062867639754,109.368874255437,111.009696673936,95.0587340117608,108.938762064922
2006-07-26,93.9060489658032,103.410959572592,104.312683473647,108.864132372765,97.7139650237746,97.7139527379502,95.8801178346468,97.0478147160551,96.3229735250482,102.725633406819,94.4461243556607,109.735393201563,96.0892582531445,95.8801203189152,94.6118820552623,100.990048130046,101.410402972674,100.652784719019,97.3308964855756,115.296299579767,111.303441247976,95.5834520062832,104.538528364696,98.0166210641331,98.0166034350717,102.01239961952,98.7568632237548,94.446143454537,98.4187733042948,91.5092495611035,117.154862161604,97.8139544101776,105.156046734972,97.9325551514979,109.946027630995,112.959773197308,94.6118778037554,111.258008798021
2006-07-27,91.9250860516224,105.592429399391,105.256790652396,110.905819343479,99.691338307189,99.6913219701786,97.6653861498071,96.8075891594199,94.5164896232999,101.612219969943,94.326193551699,111.91798170546,96.1225599672862,97.6653732421207,95.7514533511993,101.076755636548,103.427422290392,102.661777614658,97.4482056273793,114.383661841664,109.081828826004,94.7183469031297,102.541754348922,97.858131970467,97.8581506005875,102.135391830718,98.6720409681018,94.3262036274038,99.4855182591875,93.1092518099795,116.227546424254,95.9456000974855,106.332244333588,98.0437380564319,108.893976215858,110.984781966464,95.7514059507819,111.384307784897
2006-07-28,92.6963774147268,106.478445686702,107.104135341785,113.794054593506,98.9463257165268,98.9463418005459,98.2987646453986,96.6231721755498,96.9778923744237,103.141866727464,94.7023832262178,111.638481210396,95.1641998877661,98.2987697991447,94.8743073657759,102.680220723043,103.685718799358,100.593294848357,98.0225150946686,115.640535396276,111.279672851733,93.0559501596087,106.23451492443,99.224116550919,99.2241113405786,102.737334742984,97.1067409732767,94.7023986239108,97.9879009902677,91.0558130418291,117.504653512689,99.4008346269369,108.993115915787,100.841849130328,110.098973063477,113.432370101075,94.874295544975,114.563105977482
2006-07-31,93.0084499079753,106.836894201873,108.255584022978,113.108590468491,99.362893399121,99.3628724052422,98.7144977241749,96.706497999147,97.5620438635636,104.846334200891,95.6497778776149,112.283179501584,96.1143607739094,98.714470324175,94.1737395503757,102.593619512287,103.086973937726,100.906888849338,98.9185784450481,116.854955612743,111.62658129055,92.0555599633414,106.655322218415,99.2260018488072,99.2259915684045,103.676467329271,97.1886499828655,95.6497809695426,96.3685979021413,91.4182244885363,116.270709388223,99.0070963369938,108.280253753741,100.866950756264,109.380962052246,113.88384939641,94.1737364758634,114.534569639881
2006-08-01,93.5843220816277,107.498387771224,109.200154936209,114.687176565711,98.4814096383904,98.4814234586262,99.3130273297447,96.6940933200239,96.2004476693287,104.915180341895,95.4580208438719,113.189143610195,94.4862242040176,99.3130287497754,93.9351500232047,104.138981320947,103.918722020672,102.125819594992,98.7329261976301,115.147370072035,112.974995588176,91.2523280533721,106.337103842693,100.707908625646,100.707901523313,103.481885364215,95.7246971787943,95.4580124525647,96.3053248834929,92.5107871523498,114.571615085619,99.3024866594151,106.37491175218,100.27305323541,109.089826721017,112.522797685011,93.9351427599946,115.208945950913
2006-08-02,91.9744319873001,109.347629717304,107.427737253671,114.709436273303,95.7499206141394,95.7499116340684,97.3197503622955,96.4167021444838,96.2191268415342,104.580908823066,94.7872155446049,114.665648587944,93.0980947720082,97.3196844689176,93.8438490610455,105.235900874588,102.563139724351,101.681309150157,98.3223594711978,115.536592373059,113.46669621873,92.7334322840974,107.920003207885,101.479813703433,101.479798960595,103.912146544598,94.7163900127343,94.7872210672283,96.6121759921696,91.8427928099723,114.958907473529,97.8243024006789,105.151027182011,98.9845193141245,108.670853544025,113.335313374995,93.8438585561481,113.728514542612
2006-08-03,93.1146125196163,107.992071661798,107.532446428638,113.880759998797,94.5160522550078,94.5160206676335,96.64049742035,96.9390350497894,95.5240341293873,105.507753348708,94.8732916628512,113.761251962747,92.6326559885098,96.6404826334371,92.5890063389021,105.287462566644,101.75419501689,101.95734385473,97.878983980836,113.678032310478,113.158697617617,92.6430244438541,107.679903417143,102.079279561334,102.079257136422,103.44353009288,94.6699859556441,94.8732902273255,95.7559480757624,92.5896466272427,113.109657551171,98.0419414519251,103.693471961007,97.4887360423703,107.806460363507,112.413701807776,92.5889929823095,112.009930504084
2006-08-04,92.4128072544826,107.178138113103,107.663446340472,114.306041973856,93.7005876003657,93.7005841879834,97.5833353578745,98.6154634132042,95.8807363529816,105.357986859354,95.5487068572501,114.061278044221,91.5891439416663,97.5833135053603,91.7783856215748,105.402314561378,102.022559540834,100.539281354055,96.8831312340646,114.263869810886,114.73255298728,92.5301632555495,109.29501445396,103.955891979762,103.95590510932,102.391062102684,94.5667372049704,95.5487056526045,95.8918721400321,92.9030635831354,113.692549695178,96.5713921204887,102.672524965917,98.1098745117704,108.726952945553,112.033184457899,91.7783541878419,112.72358174115
2006-08-07,93.3223795485689,108.233035318922,108.919643692412,114.393458293293,94.979285945934,94.979282596609,99.5618058836926,99.6442164748943,95.8074311030596,105.375789860542,96.3872234176069,115.372811192344,91.7858791779518,99.5617870137029,91.6108587405673,105.001312039724,103.195664084753,100.449623978367,96.7226869987909,114.157179796988,114.83484420231,91.4505775502209,108.976664873211,104.644919975732,104.644900755663,102.22148092521,94.9265186377987,96.3872277304142,95.8756604369656,93.7893991452083,113.586393132065,96.8526809528465,102.875712288549,99.1629642813707,109.662746076553,110.964315057875,91.6108634433065,113.933543336289
2006-08-08,93.4329701876517,108.361285104521,108.641400714456,111.991224380645,95.1266908041434,95.1266750687724,99.7201448525288,99.6846102872349,93.7955119406184,104.586824242962,96.0650904005939,114.803733741796,91.4755532316348,99.7200998641084,91.9534344953344,104.96280953998,103.704726550761,102.182594195511,96.3602241847145,112.614629862484,112.853705661424,91.6841491007458,107.056607086221,104.648935187569,104.648928290799,102.604566907905,94.961315334337,96.0650586728375,96.5935131169506,95.4454769881714,112.05156585685,98.5591081463594,103.298150364928,97.5697642045331,110.117291027553,109.004996237564,91.9534326840492,112.102977768879
2006-08-09,94.9805298950788,106.566448002501,110.095986780259,112.63518091175,98.4752219860985,98.4752083626748,101.600778640869,99.9134813492592,94.3348257713426,104.051384548047,96.098830758476,112.678906160772,93.0025592499021,101.600812912491,92.2453683210928,103.006553404709,105.624102708347,101.396319386674,96.1727951802883,113.838687578656,113.722115612145,90.4566502845908,105.885126971162,102.93884816292,102.938813176122,102.804118767847,96.7311457938851,96.098791924212,97.0880091050189,94.9302189780675,113.269509703656,99.6376178152846,105.551305393124,99.9366081767983,110.719732222671,109.593501783859,92.2453668661372,114.822408902102
2006-08-10,96.2903200129325,105.0968439841,109.569452815162,112.225961246502,96.0473222467455,96.047315969364,100.316208140255,97.272401861562,93.9920840837489,103.983710356657,95.2808382887401,113.144486664013,91.0938263006197,100.316179929236,93.9585884239335,106.966676759854,106.060524880381,103.581953357676,97.8964121674848,113.499156333658,111.270794598216,90.8892181995819,107.673534229303,104.175239932139,104.17526403536,100.961661896583,93.0123024865974,95.2808340540615,97.1511761691549,94.4670562949595,112.93164372417,97.9547092771077,103.453729906534,99.1606054275139,109.849269360905,110.128178861154,93.9585843924103,113.930820536641
2006-08-11,96.4364354469983,105.256285931342,109.079220235898,111.631575269792,94.1887333945177,94.1887512533882,99.7416652355973,96.5676603566278,93.4942900580098,104.390401497934,95.5340784693224,114.093221814149,90.0949454904371,99.7416326023824,94.5215476738305,109.198837518535,105.171190287188,105.156274675889,98.8658676421846,112.45412003642,109.5796269311,91.2958934267727,108.283950168266,105.594477011705,105.594470721357,101.961444510762,91.0713127499445,95.5340598400486,96.7711775317784,95.2184584147525,111.891833465052,97.3994087770915,101.914697730183,97.8039543233255,109.711627317381,109.25219106043,94.5215498087964,112.372082207785
2006-08-14,96.0024430613678,104.78258817465,108.909677535915,112.482442201708,94.0121234444362,94.0121320298434,100.138930878141,97.3869073870772,94.2069168765328,103.976604926565,95.6843840875713,113.818280251076,89.7089080799544,100.138916273358,94.2430742025505,108.912158410943,105.42460938362,103.628117467246,98.182675164009,113.757038783723,111.172028187214,91.4378034281156,109.573263085767,106.213042900217,106.213022224412,101.256897718329,91.3104106141573,95.6843871914998,97.1547815059704,94.6425099769671,113.188263459609,96.2396956737351,101.882012420346,98.785085943422,110.319156235793,109.913017457145,94.2430780761385,113.499371917265
2006-08-15,94.8310873081188,103.504091370004,107.826502464209,113.588913995575,92.7609621808013,92.7609376244504,98.2671367541797,96.7548204828331,95.1335899557664,103.99074856504,94.8606199474765,114.965811600444,89.4194833032599,98.267177585287,94.030534826966,109.032754835812,104.361716041627,102.389150034668,97.9746051695767,114.860528161699,112.50118996129,92.3472560234676,111.004649344277,106.784763129843,105.641315710571,101.042305054207,91.209283324497,94.8605742156967,97.1415709245905,92.8967397919105,114.286236528283,94.9824800324864,101.539419736592,98.7608275579966,109.354342365408,111.940501672465,94.0305387484616,113.471526220368
2006-08-16,95.1813242162365,103.121838284376,107.1547611859,112.054536698304,91.6020503295311,91.6020503328047,97.4328819785299,96.2907314752351,96.4186964124607,103.963517353875,94.6213253725304,115.651898683119,88.8359532235419,97.4328719971743,94.2690150456832,109.992260263127,103.738899802438,101.238922473085,97.7517431335116,116.442163511928,113.765028536757,92.9224762740212,113.228538740669,106.357256332524,106.064243079969,101.272132837303,90.4066477488266,94.6213276972794,97.1669977522161,91.4075214835704,115.859994393188,93.0796041376957,100.903367913198,99.5055636233677,109.107141246906,113.734985399167,94.2690086848718,114.327169566102
2006-08-17,94.9603404244241,103.361248299819,107.170028567736,114.022105022288,92.5824450582617,92.5824259659711,97.5716622724593,96.2042879082342,94.7256713752517,104.557219462952,95.2829372136795,116.295839533118,90.2813650142788,97.5716243399647,94.4744474841849,109.070430331814,103.161293310076,103.815314683632,96.98054237798,119.151722700006,116.660207754768,92.9092516733734,117.05906973756,107.34410247652,105.08011699998,102.071124895316,91.1643278587713,95.2829358555059,96.6121268228206,93.6516988780701,113.16395740272,96.2284647687497,101.968939848661,97.2042687279563,109.24694777796,116.527351734646,94.4744494471826,116.971254566303
2006-08-18,95.5553938024579,102.713568753445,106.318221957211,114.007055761265,94.0252600827346,94.0252331164072,97.7942289833155,97.0266012148852,94.7131653783875,103.793409659216,95.5616055066345,116.370664873406,91.746412480023,97.7942051238053,94.6333634004034,106.687189378456,103.094915145758,103.245287114877,97.5258428781643,120.006393784248,117.300741653762,93.6477192015425,115.144058617101,105.916143782639,103.68225471495,101.497187102449,93.1563148877421,95.5615909551834,97.3178611998407,93.9379410071356,113.975650449212,97.8027105345986,104.368502296796,97.1288940730031,110.36450173835,116.171179395766,94.6333473221094,116.88054704035
2006-08-21,95.5213696708149,102.750138843539,105.760547966524,113.661899285163,92.6014487069861,92.6014391738985,97.3594544265778,96.5606847281849,94.4264294535979,103.444868852074,95.3170987310841,116.590247718329,90.5302300644369,97.3594445617267,95.163429330146,108.340735715805,102.900371312603,103.789426821634,97.3070992971765,120.046126846539,116.682562099033,94.1389252578511,116.321837422395,107.049090776613,104.791346232589,101.724877628293,91.7124800344198,95.3170727871688,97.644692680313,93.981960303385,114.013381668011,96.8023163133232,103.335494238479,96.6515936555373,110.45273038095,116.116761617602,95.1634252445016,116.306206495606
2006-08-22,95.4983576066414,102.774895233895,106.202740420465,113.998917450436,92.5523956436288,92.5523514875737,97.5018705438294,96.6786828303866,94.7063949373007,103.586675479819,95.188609342681,116.262619143048,90.2278398940211,97.501822186396,94.7884824532389,108.424230085623,103.18957930121,103.215052903867,97.5571131239915,120.237475034944,117.328288517099,93.745354418823,117.055203086452,107.262368975964,105.000128796042,101.463489924042,91.6418208160022,95.1886190296008,97.5108445275606,93.5766607981866,114.195121520641,96.1920089722731,102.848707128806,97.2097517630795,110.152493808901,116.617522409791,94.788480228753,116.977873176988
2006-08-23,95.0691083656344,103.23684666993,105.353984500791,113.93162186208,91.2815590645614,91.2815811255963,97.2876099944892,96.0316182641021,94.6505012754736,102.329100569981,94.5845541711838,115.780318586618,88.614627408063,97.2875859761455,95.9720583735949,110.400350765986,103.617629380116,103.311755629268,97.590926227958,121.626199925488,117.218384433837,94.4945317640012,119.078959057814,108.499475887587,106.211136959243,101.4986635032,89.9715792300976,94.5845774706461,98.6946527054984,93.0380580065855,115.514070631489,94.5289543917731,102.258463763342,97.5556436073376,110.790754010521,117.288750289755,95.9720606661505,117.39410482555
2006-08-24,93.7333695243778,104.687348341896,107.724774428239,113.55759008402,94.8199836759799,94.8200168828753,97.8571017281822,95.2445616117254,94.3397696677404,103.701212610583,94.278086160817,114.727347763815,91.2438323033161,97.857091884933,95.1608216726033,107.671907152561,104.559966734974,104.162864962103,98.0745572592881,119.596091752091,116.25269348274,92.3681272857418,115.155044813354,112.070209428081,102.715716141442,102.00165248942,92.1951180196391,94.2780652743782,97.3712684529955,93.0419961957562,113.585969026178,97.6439018767795,100.595615339449,98.1226067497339,112.635336850221,117.283752265672,95.1608211320397,118.076316800404
