"Date","eqcurve_estrategia"
"2008-02-28",147.753835775321
"2008-02-29",150.531475915271
"2008-03-03",150.880482092467
"2008-03-04",150.692616503469
"2008-03-05",150.598043798705
"2008-03-06",150.264295369724
"2008-03-07",149.952546457011
"2008-03-10",150.462300031999
"2008-03-11",152.072068660825
"2008-03-12",150.968157341996
"2008-03-13",150.528537150058
"2008-03-14",150.953126712562
"2008-03-17",150.403579211609
"2008-03-18",150.914001717113
"2008-03-19",150.689116053032
"2008-03-20",147.633709350936
"2008-03-24",149.294913194915
"2008-03-25",148.865139203408
"2008-03-26",148.793631452998
"2008-03-27",148.90545980893
"2008-03-28",148.693130668754
"2008-03-31",150.593572507633
"2008-04-01",150.492366613464
"2008-04-02",150.507834248507
"2008-04-03",149.554192649651
"2008-04-04",154.478136894038
"2008-04-07",155.680680946013
"2008-04-08",155.559174152592
"2008-04-09",155.30010209858
"2008-04-10",155.501236537337
"2008-04-11",155.675266123614
"2008-04-14",160.508545761251
"2008-04-15",157.492693396653
"2008-04-16",157.884844454858
"2008-04-17",156.063673731824
"2008-04-18",154.981022191106
"2008-04-21",154.150431836044
"2008-04-22",154.537808365144
"2008-04-23",155.719709501855
"2008-04-24",154.121958679505
"2008-04-25",154.419910384864
"2008-04-28",154.295831238363
"2008-04-29",154.852718627347
"2008-04-30",154.88457348385
"2008-05-01",155.741174181256
"2008-05-02",156.471800009534
"2008-05-05",156.289290009165
"2008-05-06",157.791149157617
"2008-05-07",157.918776685776
"2008-05-08",158.379276312509
"2008-05-09",157.583652615466
"2008-05-12",157.4067325918
"2008-05-13",157.157582570241
"2008-05-14",156.868858316797
"2008-05-15",159.238364350499
"2008-05-16",159.678046520657
"2008-05-19",159.633975502307
"2008-05-20",159.457844914948
"2008-05-21",157.91287958313
"2008-05-22",157.304037119701
"2008-05-23",157.386930664569
"2008-05-27",156.229631672784
"2008-05-28",156.638579741233
"2008-05-29",156.315075067538
"2008-05-30",156.271812520316
"2008-06-02",155.470638642844
"2008-06-03",155.040503657909
"2008-06-04",154.024604006136
"2008-06-05",151.99479935139
"2008-06-06",152.64215850949
"2008-06-09",151.736809687086
"2008-06-10",149.861991207719
"2008-06-11",148.640898814858
"2008-06-12",148.848107416766
"2008-06-13",149.635365472323
"2008-06-16",149.539330375328
"2008-06-17",148.867314365225
"2008-06-18",148.277469047739
"2008-06-19",147.965219178858
"2008-06-20",148.110113709932
"2008-06-23",148.627914077889
"2008-06-24",149.098345871841
"2008-06-25",148.340659615112
"2008-06-26",149.507516590671
"2008-06-27",151.199484382311
"2008-06-30",151.414412504662
"2008-07-01",149.293069026798
"2008-07-02",149.588669829022
"2008-07-03",150.451310113971
"2008-07-07",149.509122570965
"2008-07-08",148.94061379059
"2008-07-09",150.212167872902
"2008-07-10",150.947238533407
"2008-07-11",150.214265063548
"2008-07-14",153.135538906088
"2008-07-15",152.644486662308
"2008-07-16",151.583991795735
"2008-07-17",152.233321811246
"2008-07-18",153.039735923426
"2008-07-21",152.282607484306
"2008-07-22",152.020261170469
"2008-07-23",149.245604305831
"2008-07-24",148.98556013582
"2008-07-25",148.57417118431
"2008-07-28",149.363698606031
"2008-07-29",148.111223701996
"2008-07-30",148.438929472777
"2008-07-31",146.913358254438
"2008-08-01",147.451950897704
"2008-08-04",148.091330294961
"2008-08-05",149.573537608559
"2008-08-06",150.129115764554
"2008-08-07",150.775678900921
"2008-08-08",149.635482204923
"2008-08-11",147.755296363499
"2008-08-12",147.009232223452
"2008-08-13",146.442777888655
"2008-08-14",147.364176078623
"2008-08-15",146.794841238049
"2008-08-18",146.650991240681
"2008-08-19",146.232538356763
"2008-08-20",146.35439471966
"2008-08-21",146.561514671366
"2008-08-22",146.446915297765
"2008-08-25",145.711569475731
"2008-08-26",146.449350742463
"2008-08-27",147.602757503527
"2008-08-28",148.396920968976
"2008-08-29",147.89318786868
"2008-09-02",148.370332531301
"2008-09-03",148.886609915462
"2008-09-04",149.075690500055
"2008-09-05",149.649403345929
"2008-09-08",148.185489344118
"2008-09-09",146.519817099031
"2008-09-10",146.246545276881
"2008-09-11",146.277215973684
"2008-09-12",145.880675787897
"2008-09-15",145.909209236991
"2008-09-16",144.403118192625
"2008-09-17",143.085286860347
"2008-09-18",142.767332782094
"2008-09-19",143.979602126254
"2008-09-22",143.291706438219
"2008-09-23",141.638103639352
"2008-09-24",141.966679421469
"2008-09-25",143.083577346839
"2008-09-26",142.502700459128
"2008-09-29",141.590853614735
"2008-09-30",142.110654785015
"2008-10-01",141.568990960309
"2008-10-02",140.232506799518
"2008-10-03",139.531986613038
"2008-10-06",137.630083197453
"2008-10-07",140.362652167543
"2008-10-08",141.697569665465
"2008-10-09",142.763554385959
"2008-10-10",144.140219918451
"2008-10-13",145.278537788025
"2008-10-14",145.380550641637
"2008-10-15",145.003451229651
"2008-10-16",146.068269652122
"2008-10-17",146.08528956132
"2008-10-20",146.191450043012
"2008-10-21",144.310481580173
"2008-10-22",143.456203837161
"2008-10-23",141.188873207027
"2008-10-24",143.562175156389
"2008-10-27",142.415052384779
"2008-10-28",146.52573279715
"2008-10-29",149.631222117466
"2008-10-30",151.88179807975
"2008-10-31",152.83125504429
"2008-11-03",153.759165750124
"2008-11-04",154.073042763097
"2008-11-05",153.048011793585
"2008-11-06",152.57559659598
"2008-11-07",152.401393130872
"2008-11-10",151.445791615148
"2008-11-11",155.337512596564
"2008-11-12",157.679528963339
"2008-11-13",152.189209871967
"2008-11-14",154.571222521052
"2008-11-17",155.994139965201
"2008-11-18",156.923108871456
"2008-11-19",157.716460540464
"2008-11-20",156.336052847742
"2008-11-21",155.044493408822
"2008-11-24",156.158443202511
"2008-11-25",158.834574153456
"2008-11-26",161.484133575502
"2008-11-28",158.045521900459
"2008-12-01",158.802685691476
"2008-12-02",158.671362269924
"2008-12-03",159.010815980567
"2008-12-04",159.057501643292
"2008-12-05",159.508958342162
"2008-12-08",157.430920966448
"2008-12-09",154.141596330667
"2008-12-10",151.858162012834
"2008-12-11",150.153521730783
"2008-12-12",149.60925868602
"2008-12-15",151.686205920629
"2008-12-16",150.583113478228
"2008-12-17",149.359798484731
"2008-12-18",148.520069687502
"2008-12-19",143.424236888858
"2008-12-22",142.754525684174
"2008-12-23",142.053116512322
"2008-12-24",140.511663052399
"2008-12-26",139.898373148277
"2008-12-29",137.322329989859
"2008-12-30",136.397682740263
"2008-12-31",138.503692769104
"2009-01-02",139.838579333173
"2009-01-05",141.408185055869
"2009-01-06",144.629466143628
"2009-01-07",145.691882416186
"2009-01-08",146.668652621651
"2009-01-09",146.92667116201
"2009-01-12",149.553908716371
"2009-01-13",149.760193546915
"2009-01-14",148.964915077993
"2009-01-15",151.973500374191
"2009-01-16",148.702783979193
"2009-01-20",146.840930876661
"2009-01-21",150.167472123585
"2009-01-22",148.221244945478
"2009-01-23",148.471803088239
"2009-01-26",148.959609075302
"2009-01-27",149.999318063967
"2009-01-28",147.341832202533
"2009-01-29",147.662422813101
"2009-01-30",143.538830188754
"2009-02-02",144.660629695662
"2009-02-03",145.405371055589
"2009-02-04",143.046762255153
"2009-02-05",143.494636391361
"2009-02-06",142.411300523574
"2009-02-09",142.857783735814
"2009-02-10",143.470350281876
"2009-02-11",144.398419086127
"2009-02-12",142.201854029783
"2009-02-13",140.985185763734
"2009-02-17",141.083973714415
"2009-02-18",139.846435348902
"2009-02-19",138.190260958582
"2009-02-20",136.460774116363
"2009-02-23",137.5312937885
"2009-02-24",136.990830285779
"2009-02-25",137.293988596419
"2009-02-26",138.937127945117
"2009-02-27",137.083509112685
"2009-03-02",133.454309711852
"2009-03-03",133.569733776904
"2009-03-04",133.252442149862
"2009-03-05",133.95940844088
"2009-03-06",133.998930886399
"2009-03-09",134.129019882354
"2009-03-10",132.621530780187
"2009-03-11",131.747962787061
"2009-03-12",132.217211023205
"2009-03-13",134.280761214158
"2009-03-16",134.373912980614
"2009-03-17",134.66713475113
"2009-03-18",134.925018218344
"2009-03-19",139.380447751494
"2009-03-20",137.29416935902
"2009-03-23",140.096527184822
"2009-03-24",139.587106838327
"2009-03-25",141.097937862084
"2009-03-26",143.155227489384
"2009-03-27",144.840791931456
"2009-03-30",143.656079155643
"2009-03-31",143.143708845342
"2009-04-01",145.292605527302
"2009-04-02",148.327254011446
"2009-04-03",151.473449580984
"2009-04-06",150.609098210532
"2009-04-07",152.776796812269
"2009-04-08",153.932626196277
"2009-04-09",157.610473709109
"2009-04-13",163.483908496281
"2009-04-14",159.117727213947
"2009-04-15",158.430389152711
"2009-04-16",161.205420544862
"2009-04-17",161.713441647562
"2009-04-20",157.273774758932
"2009-04-21",158.765041847725
"2009-04-22",162.692828184772
"2009-04-23",162.933195646333
"2009-04-24",163.085499398703
"2009-04-27",161.477267087676
"2009-04-28",162.605480392644
"2009-04-29",162.121345103259
"2009-04-30",165.149704990963
"2009-05-01",169.394577004309
"2009-05-04",176.310560057717
"2009-05-05",173.838009663071
"2009-05-06",175.927720417556
"2009-05-07",173.628335034662
"2009-05-08",172.969144712135
"2009-05-11",174.107658060071
"2009-05-12",174.390795542666
"2009-05-13",174.139384954716
"2009-05-14",176.869988329106
"2009-05-15",178.660255942434
"2009-05-18",177.389039866655
"2009-05-19",179.219342812057
"2009-05-20",175.667405564811
"2009-05-21",175.709490540777
"2009-05-22",175.574907042904
"2009-05-26",177.349724007427
